split,mechanism,alpha,method,replicate,squared_error
diagnostic,edit,0.5,oracle_ipw,21,0.0006616207989189773
diagnostic,edit,0.5,oracle_ipw,22,0.0009522789627724464
diagnostic,edit,0.5,oracle_ipw,23,0.0008157087760451744
diagnostic,edit,0.5,oracle_ipw,24,0.0007267896210447844
diagnostic,edit,0.5,oracle_ipw,25,0.0006779904145173326
diagnostic,edit,0.5,oracle_ipw,26,0.0009198068303134608
diagnostic,edit,0.5,oracle_ipw,27,0.0006032991041938678
diagnostic,edit,0.5,oracle_ipw,28,0.0006516721060928756
diagnostic,edit,0.5,oracle_ipw,29,0.000778602545806405
diagnostic,edit,0.5,oracle_ipw,30,0.0012621439751991778
diagnostic,edit,0.5,oracle_ipw,31,0.0011820715518430303
diagnostic,edit,0.5,oracle_ipw,32,0.0009433891585218434
diagnostic,edit,0.5,oracle_ipw,33,0.0006710659695619266
diagnostic,edit,0.5,oracle_ipw,34,0.0007782111091089164
diagnostic,edit,0.5,oracle_ipw,35,0.0004543541194902143
diagnostic,edit,0.5,oracle_ipw,36,0.0005576245460883061
diagnostic,edit,0.5,oracle_ipw,37,0.0006787740870832933
diagnostic,edit,0.5,oracle_ipw,38,0.0006449843592616087
diagnostic,edit,0.5,oracle_ipw,39,0.001014513340290233
diagnostic,edit,0.5,oracle_ipw,40,0.000587938500037547
diagnostic,edit,0.5,oracle_ipw,41,0.0007152460586849546
diagnostic,edit,0.5,oracle_ipw,42,0.001122239423484207
diagnostic,edit,0.5,oracle_ipw,43,0.0011869338099671687
diagnostic,edit,0.5,oracle_ipw,44,0.0006991609650804339
diagnostic,edit,0.5,oracle_ipw,45,0.0009550138530579522
diagnostic,edit,0.5,oracle_ipw,46,0.0008051900294418178
diagnostic,edit,0.5,oracle_ipw,47,0.0006992932232786379
diagnostic,edit,0.5,oracle_ipw,48,0.000657272937340349
diagnostic,edit,0.5,oracle_ipw,49,0.0008344908928633794
diagnostic,edit,0.5,oracle_ipw,50,0.000617737157255121
diagnostic,edit,0.5,oracle_ipw,51,0.0006377444343706033
diagnostic,edit,0.5,oracle_ipw,52,0.000630758912600558
diagnostic,edit,0.5,oracle_ipw,53,0.0008553512546351592
diagnostic,edit,0.5,oracle_ipw,54,0.0007121382388364083
diagnostic,edit,0.5,oracle_ipw,55,0.00108218903609027
diagnostic,edit,0.5,oracle_ipw,56,0.0005340544508509008
diagnostic,edit,0.5,oracle_ipw,57,0.0006892414627847673
diagnostic,edit,0.5,oracle_ipw,58,0.0005296491028411046
diagnostic,edit,0.5,oracle_ipw,59,0.0009784495107409707
diagnostic,edit,0.5,oracle_ipw,60,0.0012148800184581198
diagnostic,edit,0.5,oracle_ipw,61,0.001093090138027485
diagnostic,edit,0.5,oracle_ipw,62,0.0006624127015283595
diagnostic,edit,0.5,oracle_ipw,63,0.0006954162988417781
diagnostic,edit,0.5,oracle_ipw,64,0.0008455692652490992
diagnostic,edit,0.5,oracle_ipw,65,0.0005387479299361515
diagnostic,edit,0.5,oracle_ipw,66,0.0012828177039256945
diagnostic,edit,0.5,oracle_ipw,67,0.0004680083787953096
diagnostic,edit,0.5,oracle_ipw,68,0.0006433108959115808
diagnostic,edit,0.5,oracle_ipw,69,0.0004858128536007634
diagnostic,edit,0.5,oracle_ipw,70,0.00047952030412429887
diagnostic,edit,0.5,oracle_ipw,71,0.0007225275870072498
diagnostic,edit,0.5,oracle_ipw,72,0.0011312357535060882
diagnostic,edit,0.5,oracle_ipw,73,0.0009785539394505881
diagnostic,edit,0.5,oracle_ipw,74,0.0010459001606450999
diagnostic,edit,0.5,oracle_ipw,75,0.0007534742341518729
diagnostic,edit,0.5,oracle_ipw,76,0.0011365249706712275
diagnostic,edit,0.5,oracle_ipw,77,0.0005281644068367338
diagnostic,edit,0.5,oracle_ipw,78,0.0006719775888700827
diagnostic,edit,0.5,oracle_ipw,79,0.0008729101634174915
diagnostic,edit,0.5,oracle_ipw,80,0.0005963059440045075
diagnostic,edit,0.5,oracle_ipw,81,0.0007426353041413642
diagnostic,edit,0.5,oracle_ipw,82,0.0009263343337693386
diagnostic,edit,0.5,oracle_ipw,83,0.0008881593143939114
diagnostic,edit,0.5,oracle_ipw,84,0.0009609229655258081
diagnostic,edit,0.5,oracle_ipw,85,0.0012123342490016193
diagnostic,edit,0.5,oracle_ipw,86,0.0006457055095227867
diagnostic,edit,0.5,oracle_ipw,87,0.0006978018882519508
diagnostic,edit,0.5,oracle_ipw,88,0.0006202733101394356
diagnostic,edit,0.5,oracle_ipw,89,0.0007281419436121765
diagnostic,edit,0.5,oracle_ipw,90,0.0006586310940401444
diagnostic,edit,0.5,oracle_ipw,91,0.0006215499685390297
diagnostic,edit,0.5,oracle_ipw,92,0.0003230621303908785
diagnostic,edit,0.5,oracle_ipw,93,0.001001629618614787
diagnostic,edit,0.5,oracle_ipw,94,0.0008864025692244515
diagnostic,edit,0.5,oracle_ipw,95,0.0006606503248003746
diagnostic,edit,0.5,oracle_ipw,96,0.0010083223046864925
diagnostic,edit,0.5,oracle_ipw,97,0.0011367645029754362
diagnostic,edit,0.5,oracle_ipw,98,0.0006247180577040549
diagnostic,edit,0.5,oracle_ipw,99,0.0004631422354208622
diagnostic,edit,0.5,oracle_ipw,100,0.0010264431872565069
diagnostic,edit,0.5,oracle_ipw,101,0.0009550309037627495
diagnostic,edit,0.5,oracle_ipw,102,0.000645614411243724
diagnostic,edit,0.5,oracle_ipw,103,0.0005095810856295701
diagnostic,edit,0.5,oracle_ipw,104,0.000547592183648356
diagnostic,edit,0.5,oracle_ipw,105,0.0011139311229853392
diagnostic,edit,0.5,oracle_ipw,106,0.0006908306513832016
diagnostic,edit,0.5,oracle_ipw,107,0.001604347167448613
diagnostic,edit,0.5,oracle_ipw,108,0.000555185402524536
diagnostic,edit,0.5,oracle_ipw,109,0.0009319465749149391
diagnostic,edit,0.5,oracle_ipw,110,0.0005431802781689162
diagnostic,edit,0.5,oracle_ipw,111,0.0011682779895162234
diagnostic,edit,0.5,oracle_ipw,112,0.0010751820571053702
diagnostic,edit,0.5,oracle_ipw,113,0.0006205556733744322
diagnostic,edit,0.5,oracle_ipw,114,0.00032833830316980443
diagnostic,edit,0.5,oracle_ipw,115,0.0009145060078175123
diagnostic,edit,0.5,oracle_ipw,116,0.0007717214053859179
diagnostic,edit,0.5,oracle_ipw,117,0.0009902002200206043
diagnostic,edit,0.5,oracle_ipw,118,0.0007601258158137494
diagnostic,edit,0.5,oracle_ipw,119,0.0009105769072115704
diagnostic,edit,0.5,oracle_ipw,120,0.0005454165968651016
diagnostic,edit,0.5,oracle_ipw,121,0.0006121190005492199
diagnostic,edit,0.5,oracle_ipw,122,0.0007832015035239091
diagnostic,edit,0.5,oracle_ipw,123,0.0008761580818676131
diagnostic,edit,0.5,oracle_ipw,124,0.0007767676451189342
diagnostic,edit,0.5,oracle_ipw,125,0.0006524002729160795
diagnostic,edit,0.5,oracle_ipw,126,0.0006098310965369494
diagnostic,edit,0.5,oracle_ipw,127,0.0008901745949355094
diagnostic,edit,0.5,oracle_ipw,128,0.00040656053278803747
diagnostic,edit,0.5,oracle_ipw,129,0.000800574771201502
diagnostic,edit,0.5,oracle_ipw,130,0.0009562498267661232
diagnostic,edit,0.5,oracle_ipw,131,0.0003249675483184603
diagnostic,edit,0.5,oracle_ipw,132,0.0007071723469366702
diagnostic,edit,0.5,oracle_ipw,133,0.0009738411565838935
diagnostic,edit,0.5,oracle_ipw,134,0.0011291969655602575
diagnostic,edit,0.5,oracle_ipw,135,0.0006607684639621247
diagnostic,edit,0.5,oracle_ipw,136,0.0008258748750943918
diagnostic,edit,0.5,oracle_ipw,137,0.0006362665081186339
diagnostic,edit,0.5,oracle_ipw,138,0.0005383454232255691
diagnostic,edit,0.5,oracle_ipw,139,0.0004708111674228757
diagnostic,edit,0.5,oracle_ipw,140,0.0009223811122544292
diagnostic,edit,0.5,oracle_ipw,141,0.0008072405479090331
diagnostic,edit,0.5,oracle_ipw,142,0.000535847790859887
diagnostic,edit,0.5,oracle_ipw,143,0.0008537675550885091
diagnostic,edit,0.5,oracle_ipw,144,0.00042079460083498197
diagnostic,edit,0.5,oracle_ipw,145,0.0006288425347070656
diagnostic,edit,0.5,oracle_ipw,146,0.0010525385949024567
diagnostic,edit,0.5,oracle_ipw,147,0.0007050045605044323
diagnostic,edit,0.5,oracle_ipw,148,0.0006219333387216617
diagnostic,edit,0.5,oracle_ipw,149,0.0006477968045638292
diagnostic,edit,0.5,oracle_ipw,150,0.0005629969275993229
diagnostic,edit,0.5,oracle_ipw,151,0.0010298060224824858
diagnostic,edit,0.5,oracle_ipw,152,0.0008648959183413197
diagnostic,edit,0.5,oracle_ipw,153,0.0007914704126095002
diagnostic,edit,0.5,oracle_ipw,154,0.0013626759812819837
diagnostic,edit,0.5,oracle_ipw,155,0.000769995336315115
diagnostic,edit,0.5,oracle_ipw,156,0.0008948553388596807
diagnostic,edit,0.5,oracle_ipw,157,0.0006929872032736847
diagnostic,edit,0.5,oracle_ipw,158,0.0008866717470998437
diagnostic,edit,0.5,oracle_ipw,159,0.001121392485051712
diagnostic,edit,0.5,oracle_ipw,160,0.0011851735347465004
diagnostic,edit,0.5,oracle_ipw,161,0.0007067913338570917
diagnostic,edit,0.5,oracle_ipw,162,0.0008438708848711209
diagnostic,edit,0.5,oracle_ipw,163,0.0014687781246266228
diagnostic,edit,0.5,oracle_ipw,164,0.0006399555035803244
diagnostic,edit,0.5,oracle_ipw,165,0.0004233348676860524
diagnostic,edit,0.5,oracle_ipw,166,0.0006745233703293811
diagnostic,edit,0.5,oracle_ipw,167,0.000738519385568813
diagnostic,edit,0.5,oracle_ipw,168,0.0007408473657103502
diagnostic,edit,0.5,oracle_ipw,169,0.0014461572709856259
diagnostic,edit,0.5,oracle_ipw,170,0.0010566233386352301
diagnostic,edit,0.5,oracle_ipw,171,0.001064733599917508
diagnostic,edit,0.5,oracle_ipw,172,0.0010488992794665997
diagnostic,edit,0.5,oracle_ipw,173,0.0009601599655521466
diagnostic,edit,0.5,oracle_ipw,174,0.0007509360672744501
diagnostic,edit,0.5,oracle_ipw,175,0.0003431952673082629
diagnostic,edit,0.5,oracle_ipw,176,0.0009538048627300458
diagnostic,edit,0.5,oracle_ipw,177,0.000768256521910992
diagnostic,edit,0.5,oracle_ipw,178,0.0007201126517269391
diagnostic,edit,0.5,oracle_ipw,179,0.0007725339339638192
diagnostic,edit,0.5,oracle_ipw,180,0.0010857231149255153
diagnostic,edit,0.5,oracle_ipw,181,0.0005871711741049128
diagnostic,edit,0.5,oracle_ipw,182,0.0007896040573969858
diagnostic,edit,0.5,oracle_ipw,183,0.0007872718460842209
diagnostic,edit,0.5,oracle_ipw,184,0.0005636856030262621
diagnostic,edit,0.5,oracle_ipw,185,0.0008070134576256857
diagnostic,edit,0.5,oracle_ipw,186,0.0006767931155591293
diagnostic,edit,0.5,oracle_ipw,187,0.0010727797137730498
diagnostic,edit,0.5,oracle_ipw,188,0.0005452725540601605
diagnostic,edit,0.5,oracle_ipw,189,0.0003854284941381238
diagnostic,edit,0.5,oracle_ipw,190,0.0006207568272303442
diagnostic,edit,0.5,oracle_ipw,191,0.000635631930097573
diagnostic,edit,0.5,oracle_ipw,192,0.00047164814291366774
diagnostic,edit,0.5,oracle_ipw,193,0.0009826894029108533
diagnostic,edit,0.5,oracle_ipw,194,0.000519397896204784
diagnostic,edit,0.5,oracle_ipw,195,0.0009432105997524021
diagnostic,edit,0.5,oracle_ipw,196,0.0006809648436697708
diagnostic,edit,0.5,oracle_ipw,197,0.0008958945191537883
diagnostic,edit,0.5,oracle_ipw,198,0.0009129231868953806
diagnostic,edit,0.5,oracle_ipw,199,0.0008896868768795163
diagnostic,edit,0.5,oracle_ipw,200,0.00042037336106529825
diagnostic,edit,0.5,oracle_ipw,201,0.0007704926994550687
diagnostic,edit,0.5,oracle_ipw,202,0.0010086363862219193
diagnostic,edit,0.5,oracle_ipw,203,0.0007555426503996921
diagnostic,edit,0.5,oracle_ipw,204,0.0010081329500962063
diagnostic,edit,0.5,oracle_ipw,205,0.0009287577664137642
diagnostic,edit,0.5,oracle_ipw,206,0.0013301429321708194
diagnostic,edit,0.5,oracle_ipw,207,0.0008982002099268234
diagnostic,edit,0.5,oracle_ipw,208,0.0008331885673121368
diagnostic,edit,0.5,oracle_ipw,209,0.0007464401749877388
diagnostic,edit,0.5,oracle_ipw,210,0.0008044551331788967
diagnostic,edit,0.5,oracle_ipw,211,0.0005147557755135822
diagnostic,edit,0.5,oracle_ipw,212,0.0005419632867683776
diagnostic,edit,0.5,oracle_ipw,213,0.0007312476757321143
diagnostic,edit,0.5,oracle_ipw,214,0.0009034580424177011
diagnostic,edit,0.5,oracle_ipw,215,0.0006379806030159486
diagnostic,edit,0.5,oracle_ipw,216,0.0004071580557710565
diagnostic,edit,0.5,oracle_ipw,217,0.000845143052201174
diagnostic,edit,0.5,oracle_ipw,218,0.000493370116380328
diagnostic,edit,0.5,oracle_ipw,219,0.0007856682987066408
diagnostic,edit,0.5,oracle_ipw,220,0.0007952265848881154
diagnostic,edit,0.5,oracle_ipw,221,0.0011601281484924508
diagnostic,edit,0.5,oracle_ipw,222,0.001043999489672264
diagnostic,edit,0.5,oracle_ipw,223,0.0005514653684076092
diagnostic,edit,0.5,oracle_ipw,224,0.000986310791091064
diagnostic,edit,0.5,oracle_ipw,225,0.001349347610386896
diagnostic,edit,0.5,oracle_ipw,226,0.0008309074561962662
diagnostic,edit,0.5,oracle_ipw,227,0.00047176743558971935
diagnostic,edit,0.5,oracle_ipw,228,0.0012516635617637849
diagnostic,edit,0.5,oracle_ipw,229,0.0006431675977822196
diagnostic,edit,0.5,oracle_ipw,230,0.0006347093279774653
diagnostic,edit,0.5,oracle_ipw,231,0.0006941568820432887
diagnostic,edit,0.5,oracle_ipw,232,0.000680061853545558
diagnostic,edit,0.5,oracle_ipw,233,0.0010728538473885711
diagnostic,edit,0.5,oracle_ipw,234,0.0007032316664347246
diagnostic,edit,0.5,oracle_ipw,235,0.0010734319073817983
diagnostic,edit,0.5,oracle_ipw,236,0.0009316827641159507
diagnostic,edit,0.5,oracle_ipw,237,0.0010346695054469415
diagnostic,edit,0.5,oracle_ipw,238,0.0006185018285383538
diagnostic,edit,0.5,oracle_ipw,239,0.0006062611667484955
diagnostic,edit,0.5,oracle_ipw,240,0.0007456675696119446
diagnostic,edit,0.5,oracle_ipw,241,0.0007665483588995409
diagnostic,edit,0.5,oracle_ipw,242,0.0007586476266091451
diagnostic,edit,0.5,oracle_ipw,243,0.0006915345147870478
diagnostic,edit,0.5,oracle_ipw,244,0.0005906067441782369
diagnostic,edit,0.5,oracle_ipw,245,0.0003189239964466327
diagnostic,edit,0.5,oracle_ipw,246,0.0012069807825924664
diagnostic,edit,0.5,oracle_ipw,247,0.0009174333646600891
diagnostic,edit,0.5,oracle_ipw,248,0.0009754240466472962
diagnostic,edit,0.5,oracle_ipw,249,0.0006248183914183956
diagnostic,edit,0.5,oracle_ipw,250,0.0009293385843620462
diagnostic,edit,0.5,oracle_ipw,251,0.0011847620653966011
diagnostic,edit,0.5,oracle_ipw,252,0.0005774107295537971
diagnostic,edit,0.5,oracle_ipw,253,0.0009119675112936629
diagnostic,edit,0.5,oracle_ipw,254,0.0012889707867017848
diagnostic,edit,0.5,oracle_ipw,255,0.0007695529628885638
diagnostic,edit,0.5,oracle_ipw,256,0.0002921373750354242
diagnostic,edit,0.5,oracle_ipw,257,0.0009959889366969537
diagnostic,edit,0.5,oracle_ipw,258,0.0006068747543099802
diagnostic,edit,0.5,oracle_ipw,259,0.0009104098829041856
diagnostic,edit,0.5,oracle_ipw,260,0.0006957603943968963
diagnostic,edit,0.5,oracle_ipw,261,0.000873058482022882
diagnostic,edit,0.5,oracle_ipw,262,0.0005846234311911278
diagnostic,edit,0.5,oracle_ipw,263,0.0007814809122823831
diagnostic,edit,0.5,oracle_ipw,264,0.0006473126640131653
diagnostic,edit,0.5,oracle_ipw,265,0.0010300834449795341
diagnostic,edit,0.5,oracle_ipw,266,0.0005989573882254759
diagnostic,edit,0.5,oracle_ipw,267,0.0009775840994581354
diagnostic,edit,0.5,oracle_ipw,268,0.0009161418500325249
diagnostic,edit,0.5,oracle_ipw,269,0.000668741495688074
diagnostic,edit,0.5,oracle_ipw,270,0.0011439526053696621
diagnostic,edit,0.5,oracle_ipw,271,0.0004442617749890925
diagnostic,edit,0.5,oracle_ipw,272,0.0008121258371928987
diagnostic,edit,0.5,oracle_ipw,273,0.001151872676999665
diagnostic,edit,0.5,oracle_ipw,274,0.000570059111918265
diagnostic,edit,0.5,oracle_ipw,275,0.0006529336793593505
diagnostic,edit,0.5,oracle_ipw,276,0.0009488198651206505
diagnostic,edit,0.5,oracle_ipw,277,0.0009195752061547267
diagnostic,edit,0.5,oracle_ipw,278,0.0007721951383687182
diagnostic,edit,0.5,oracle_ipw,279,0.000749182319553109
diagnostic,edit,0.5,oracle_ipw,280,0.0009654678910527696
diagnostic,edit,0.5,oracle_ipw,281,0.0009993366515792584
diagnostic,edit,0.5,oracle_ipw,282,0.0007675817933421782
diagnostic,edit,0.5,oracle_ipw,283,0.0006288022291630951
diagnostic,edit,0.5,oracle_ipw,284,0.0006551604925539235
diagnostic,edit,0.5,oracle_ipw,285,0.001099771378040109
diagnostic,edit,0.5,oracle_ipw,286,0.0008833206339224908
diagnostic,edit,0.5,oracle_ipw,287,0.0009317885721354812
diagnostic,edit,0.5,oracle_ipw,288,0.0007091089544893209
diagnostic,edit,0.5,oracle_ipw,289,0.0008756407466065878
diagnostic,edit,0.5,oracle_ipw,290,0.0009042237271151702
diagnostic,edit,0.5,oracle_ipw,291,0.0005724035942199822
diagnostic,edit,0.5,oracle_ipw,292,0.0011428646660787364
diagnostic,edit,0.5,oracle_ipw,293,0.0006120606475157821
diagnostic,edit,0.5,oracle_ipw,294,0.000626007090985369
diagnostic,edit,0.5,oracle_ipw,295,0.0006156153632847182
diagnostic,edit,0.5,oracle_ipw,296,0.0005537903094725654
diagnostic,edit,0.5,oracle_ipw,297,0.0010792906727685814
diagnostic,edit,0.5,oracle_ipw,298,0.0006785077286691147
diagnostic,edit,0.5,oracle_ipw,299,0.000551121005176217
diagnostic,edit,0.5,oracle_ipw,300,0.0008624204232127904
diagnostic,edit,0.5,oracle_ipw,301,0.0009406876174853983
diagnostic,edit,0.5,oracle_ipw,302,0.0007700164306098261
diagnostic,edit,0.5,oracle_ipw,303,0.0004607293316397426
diagnostic,edit,0.5,oracle_ipw,304,0.0008834846852996928
diagnostic,edit,0.5,oracle_ipw,305,0.0008730466316397684
diagnostic,edit,0.5,oracle_ipw,306,0.000870888960323021
diagnostic,edit,0.5,oracle_ipw,307,0.001156563252232641
diagnostic,edit,0.5,oracle_ipw,308,0.0009264025480405424
diagnostic,edit,0.5,oracle_ipw,309,0.00065070039198249
diagnostic,edit,0.5,oracle_ipw,310,0.0008748554046312225
diagnostic,edit,0.5,oracle_ipw,311,0.0008771836155229869
diagnostic,edit,0.5,oracle_ipw,312,0.0006943802490310346
diagnostic,edit,0.5,oracle_ipw,313,0.0010959929035341477
diagnostic,edit,0.5,oracle_ipw,314,0.00045373978137486703
diagnostic,edit,0.5,oracle_ipw,315,0.00064826104381998
diagnostic,edit,0.5,oracle_ipw,316,0.0005018784760592548
diagnostic,edit,0.5,oracle_ipw,317,0.0007237529269667315
diagnostic,edit,0.5,oracle_ipw,318,0.0003156576690616173
diagnostic,edit,0.5,oracle_ipw,319,0.0008715955010393317
diagnostic,edit,0.5,oracle_ipw,320,0.0010734970066095706
diagnostic,edit,0.5,oracle_ipw,321,0.0010338344579125048
diagnostic,edit,0.5,oracle_ipw,322,0.0006847591204862378
diagnostic,edit,0.5,oracle_ipw,323,0.0006608273253702725
diagnostic,edit,0.5,oracle_ipw,324,0.0010485208531141347
diagnostic,edit,0.5,oracle_ipw,325,0.0009961944726720679
diagnostic,edit,0.5,oracle_ipw,326,0.000971861862040401
diagnostic,edit,0.5,oracle_ipw,327,0.0005022948643508825
diagnostic,edit,0.5,oracle_ipw,328,0.0007587534860886572
diagnostic,edit,0.5,oracle_ipw,329,0.0007286778143540461
diagnostic,edit,0.5,oracle_ipw,330,0.0007175687234048057
diagnostic,edit,0.5,oracle_ipw,331,0.0005480626648030583
diagnostic,edit,0.5,oracle_ipw,332,0.0011152015585925955
diagnostic,edit,0.5,oracle_ipw,333,0.0007020548765336492
diagnostic,edit,0.5,oracle_ipw,334,0.0007848644097755327
diagnostic,edit,0.5,oracle_ipw,335,0.0006240674537782353
diagnostic,edit,0.5,oracle_ipw,336,0.0005373122052194645
diagnostic,edit,0.5,oracle_ipw,337,0.0009994673937205331
diagnostic,edit,0.5,oracle_ipw,338,0.0009179632672532238
diagnostic,edit,0.5,oracle_ipw,339,0.0011213478266985668
diagnostic,edit,0.5,oracle_ipw,340,0.0007402065959570448
diagnostic,edit,0.5,oracle_ipw,341,0.000769864840767394
diagnostic,edit,0.5,oracle_ipw,342,0.0006570660916683738
diagnostic,edit,0.5,oracle_ipw,343,0.0007646412133731927
diagnostic,edit,0.5,oracle_ipw,344,0.0005441104776004856
diagnostic,edit,0.5,oracle_ipw,345,0.0008220571244143206
diagnostic,edit,0.5,oracle_ipw,346,0.0006496907316668908
diagnostic,edit,0.5,oracle_ipw,347,0.0004926113138933232
diagnostic,edit,0.5,oracle_ipw,348,0.0010366250565840155
diagnostic,edit,0.5,oracle_ipw,349,0.0006784795316394148
diagnostic,edit,0.5,oracle_ipw,350,0.0010684977872913322
diagnostic,edit,0.5,oracle_ipw,351,0.0007765019198394374
diagnostic,edit,0.5,oracle_ipw,352,0.001209023844823342
diagnostic,edit,0.5,oracle_ipw,353,0.0005026962647615794
diagnostic,edit,0.5,oracle_ipw,354,0.0005682475852109483
diagnostic,edit,0.5,oracle_ipw,355,0.0010132886585613918
diagnostic,edit,0.5,oracle_ipw,356,0.001097564669980925
diagnostic,edit,0.5,oracle_ipw,357,0.0007125409995956196
diagnostic,edit,0.5,oracle_ipw,358,0.0004590495542171379
diagnostic,edit,0.5,oracle_ipw,359,0.0007402914130650016
diagnostic,edit,0.5,oracle_ipw,360,0.0008457067759352456
diagnostic,edit,0.5,oracle_ipw,361,0.0005223022999829995
diagnostic,edit,0.5,oracle_ipw,362,0.0012854994932631047
diagnostic,edit,0.5,oracle_ipw,363,0.0005489211312242346
diagnostic,edit,0.5,oracle_ipw,364,0.0006137273520484612
diagnostic,edit,0.5,oracle_ipw,365,0.0006285323327345623
diagnostic,edit,0.5,oracle_ipw,366,0.0005855589022748589
diagnostic,edit,0.5,oracle_ipw,367,0.0011983561226882786
diagnostic,edit,0.5,oracle_ipw,368,0.0007747161899924518
diagnostic,edit,0.5,oracle_ipw,369,0.0011919529448664204
diagnostic,edit,0.5,oracle_ipw,370,0.0004541922310948147
diagnostic,edit,0.5,oracle_ipw,371,0.000828626477536456
diagnostic,edit,0.5,oracle_ipw,372,0.0011790716726510055
diagnostic,edit,0.5,oracle_ipw,373,0.0007042853121321259
diagnostic,edit,0.5,oracle_ipw,374,0.0008938267848780826
diagnostic,edit,0.5,oracle_ipw,375,0.0009241317166521807
diagnostic,edit,0.5,oracle_ipw,376,0.001010053327590985
diagnostic,edit,0.5,oracle_ipw,377,0.0006095114938777955
diagnostic,edit,0.5,oracle_ipw,378,0.0008899903062194476
diagnostic,edit,0.5,oracle_ipw,379,0.0009529397859741424
diagnostic,edit,0.5,oracle_ipw,380,0.0004829115362800572
diagnostic,edit,0.5,oracle_ipw,381,0.0006174218535270008
diagnostic,edit,0.5,oracle_ipw,382,0.0005983265749103699
diagnostic,edit,0.5,oracle_ipw,383,0.0008120873227593691
diagnostic,edit,0.5,oracle_ipw,384,0.0008494581178231744
diagnostic,edit,0.5,oracle_ipw,385,0.0011267565691912276
diagnostic,edit,0.5,oracle_ipw,386,0.0009324868496651886
diagnostic,edit,0.5,oracle_ipw,387,0.0008867434125832433
diagnostic,edit,0.5,oracle_ipw,388,0.0013305955495514581
diagnostic,edit,0.5,oracle_ipw,389,0.0008213861144464947
diagnostic,edit,0.5,oracle_ipw,390,0.0006608480933094677
diagnostic,edit,0.5,oracle_ipw,391,0.0009022043558524269
diagnostic,edit,0.5,oracle_ipw,392,0.0007552570611419739
diagnostic,edit,0.5,oracle_ipw,393,0.0010773242754512496
diagnostic,edit,0.5,oracle_ipw,394,0.0006390850469861439
diagnostic,edit,0.5,oracle_ipw,395,0.0006970389315888613
diagnostic,edit,0.5,oracle_ipw,396,0.0005900920631429695
diagnostic,edit,0.5,oracle_ipw,397,0.00046606662096930224
diagnostic,edit,0.5,oracle_ipw,398,0.0006335414581674554
diagnostic,edit,0.5,oracle_ipw,399,0.0007378533128770013
diagnostic,edit,0.5,oracle_ipw,400,0.000767716261326126
diagnostic,edit,0.5,oracle_ipw,401,0.0006217887137360103
diagnostic,edit,0.5,oracle_ipw,402,0.001255738226766822
diagnostic,edit,0.5,oracle_ipw,403,0.0009917552263648648
diagnostic,edit,0.5,oracle_ipw,404,0.0005985191644360633
diagnostic,edit,0.5,oracle_ipw,405,0.0006404027816961635
diagnostic,edit,0.5,oracle_ipw,406,0.0009799833845667892
diagnostic,edit,0.5,oracle_ipw,407,0.000722968247071922
diagnostic,edit,0.5,oracle_ipw,408,0.0008302114645030102
diagnostic,edit,0.5,oracle_ipw,409,0.0007991209453356769
diagnostic,edit,0.5,oracle_ipw,410,0.0006939923214273622
diagnostic,edit,0.5,oracle_ipw,411,0.0007049003410458218
diagnostic,edit,0.5,oracle_ipw,412,0.0006483225161549111
diagnostic,edit,0.5,oracle_ipw,413,0.0007376546808071545
diagnostic,edit,0.5,oracle_ipw,414,0.001032686748354655
diagnostic,edit,0.5,oracle_ipw,415,0.0008459477042180958
diagnostic,edit,0.5,oracle_ipw,416,0.0004083176172264887
diagnostic,edit,0.5,oracle_ipw,417,0.0017185924226607216
diagnostic,edit,0.5,oracle_ipw,418,0.0006891719854845279
diagnostic,edit,0.5,oracle_ipw,419,0.0007914751281905869
diagnostic,edit,0.5,oracle_ipw,420,0.0006016034054595562
diagnostic,edit,0.5,oracle_ipw,421,0.00040843820123241843
diagnostic,edit,0.5,oracle_ipw,422,0.0006842652227792081
diagnostic,edit,0.5,oracle_ipw,423,0.0005741887460050934
diagnostic,edit,0.5,oracle_ipw,424,0.0004127537907273565
diagnostic,edit,0.5,oracle_ipw,425,0.0008421957315135776
diagnostic,edit,0.5,oracle_ipw,426,0.0008980651308792276
diagnostic,edit,0.5,oracle_ipw,427,0.0003969007352890553
diagnostic,edit,0.5,oracle_ipw,428,0.0006507349700257334
diagnostic,edit,0.5,oracle_ipw,429,0.0009073837215126364
diagnostic,edit,0.5,oracle_ipw,430,0.0006178204759886377
diagnostic,edit,0.5,oracle_ipw,431,0.0008397267194787698
diagnostic,edit,0.5,oracle_ipw,432,0.0007285388783993697
diagnostic,edit,0.5,oracle_ipw,433,0.0007072312467055987
diagnostic,edit,0.5,oracle_ipw,434,0.0010653824103947721
diagnostic,edit,0.5,oracle_ipw,435,0.0005460720103834379
diagnostic,edit,0.5,oracle_ipw,436,0.0008299226461650783
diagnostic,edit,0.5,oracle_ipw,437,0.0010671095221012087
diagnostic,edit,0.5,oracle_ipw,438,0.0007231827207383381
diagnostic,edit,0.5,oracle_ipw,439,0.0007480238611854498
diagnostic,edit,0.5,oracle_ipw,440,0.0010749748136212023
diagnostic,edit,0.5,oracle_ipw,441,0.0006738386356076043
diagnostic,edit,0.5,oracle_ipw,442,0.0009329524889866332
diagnostic,edit,0.5,oracle_ipw,443,0.0010303897635043505
diagnostic,edit,0.5,oracle_ipw,444,0.0008457457954826652
diagnostic,edit,0.5,oracle_ipw,445,0.000737392563866025
