line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
1608,78b2341dcb6d3ed416b972fc74bf25f44e426a44ce476f786563ce08c27670f9,042ba8ea74b0c210044119a001da9416acc4ff9528422168563c780937ba5086,diagnostic,35,38,50,0.64,32,19,32,0
3479,687ed28cf3a8a5a8622d6430bacb3868b46402e3cc7aed3bf4ff52058a3f1a42,043750aa8c14675cf5fde09d5b5fce9a5fe139d84e6641f73ebe14f64811848e,diagnostic,31,40,51,0.6862745098039216,35,17,39,4
2325,775977e4dd1230414358272ceb42e729fd837e709e1d3b9794d4b5c385398c27,0437f9b23302e496773ca41afa1b50073804c9aa74e8004438c97dc2bd37d989,diagnostic,23,22,29,0.896551724137931,26,4,26,0
5817,450da3b7cf781cd9cef57ec0f911031f5ef4e631dc4109de1a88b7eebd8844a8,0438af2f70be28673fcaa7f1701a00e2de427c3476f40691e4f8cdfcbd19357e,diagnostic,24,30,29,0.20689655172413793,6,24,7,1
859,d23f852fa5e3f92bdfa75e329d8bba399172e0bde669e12cbdf0835c565ef987,044fc58f0ff8e489d65e693fd2451513dc1211eeb05f299879e51022d9897c62,diagnostic,28,24,26,0.34615384615384615,9,18,11,2
4652,9a5ecfd3c83fc202fc9d16f21a123ff472b7a5214d6a16a1e2c8d526a9c27a67,0451079014d2a3332fee9b08c1f497d3e9c8f1b0fdb80bd477a48e66e00cbfbb,diagnostic,28,16,27,0.8888888888888888,24,4,24,0
1293,bdfdd1186c9dfa385a7bc760f201cb25cafb1ec49fd963160cfa0b34f20a6577,045789bae1eb69e9a41d115c01c401067df648b33ad89e5cbca3d0a81e69cfa2,diagnostic,20,17,21,0.38095238095238093,8,14,8,0
1247,97ee5143487740f02b222ec2982aba317d71e193daedf76317bc0ded4300ba82,045c1a7352049f4a38ed73f63ae7185aaa682563df55025b6c1fe96bb31aeea0,diagnostic,22,33,34,0.17647058823529413,6,29,6,0
1031,8284a00a8af751f7d1db34bb04cf769d4076d9fa896d72519c52d3289cb0a8b7,04668393a845a70e8e61afa7f6533d1e5a3f1c71bdab9e0f3f08bebb118b7c03,diagnostic,26,39,34,0.029411764705882353,1,34,6,5
2154,3373fabcd9819da70fa9baef73e9d2bf398131db242e899da43e3c8eca1652af,047374b6c97f57ca832053ca7e1136a22e271da6f1edbab87e4d3b625fd3e981,diagnostic,40,43,46,0.17391304347826086,8,39,10,2
74,4b59a1e4b9af403523159089efcfef17a124a96b79d39230842d7de7f50fb7ca,047a5b6c2fd19fb66a2265ca7f661eb5a9f4c4e5f21b4ffb1d1bc01fb84619fc,diagnostic,39,50,50,0.0,0,51,0,0
4387,9ab73ddf3cad69450c61324cde9c6be26e0807faee3a2314a66cbbd438ef8a18,0483063de8e66c791f71fc8a45bd683c13c0223a61dfb4dc947c7f475ca7c9e2,diagnostic,26,27,31,0.4838709677419355,15,17,16,1
3068,f28322e44ee6564341912a0ee663d12da9fa8d986b61e7eae79d785a1710d368,048412429bff1f09d33ebf06dee2df79cd03bf3f06f3a9ec896b57bf91efc502,diagnostic,32,47,46,0.043478260869565216,2,45,3,1
6119,77ac87755709cd72f51b89425b0832221660ac4fe8fa16f2fae46d8fca16417d,048e7125be72c45d41c1d9bf3719890cba6ac1766fea20a652835ba6f48313a7,diagnostic,19,18,20,0.2,4,17,4,0
3380,0ab2468ee3d962657656a1414917fbe00803f262b67090f99b1673713e90326c,0491b9ed644ae65fafe60295ad01556ea3f794f579d16aace33eed004ea7cbd9,diagnostic,30,24,27,0.5185185185185185,14,14,15,1
40,db1b3c4e0ed0200dd625dd83d5c701be0bc79a4bd0c4a32a9944d9a7a4ac4288,0499baa67880bf9d4b87069501ce1b89aa5e9cec7bf1bfebc12a9e6e0cd8da06,diagnostic,17,10,10,0.0,0,11,0,0
3417,c5b2de16505e3508e9cb03851a87d3d4b235e8ac66772399e34aa618b2fed7d9,04a944ef0673893eba087eb8ebf9f903d2efbc9c7f6bf17fa40867c2edfe5843,diagnostic,21,18,18,0.0,0,19,0,0
706,cc598f2fe01d09c78f58cf2d0b87a8569ead063a47d62eabdb4ac2cbca813b41,04b80821c4b48d14964e5df58bc3b491a11d79f43e10736048e1dd5a47bf6fc9,diagnostic,20,31,32,0.28125,9,24,11,2
3684,3d6721c9fc996602d6702e69efc6bb0048bd0293f37d126f2504a6e85aea37e4,04bd7131f5e1baeea10371c3af9a712aae61b98e1a572af350d79a9296317c4e,diagnostic,25,38,65,0.5384615384615384,35,31,37,2
1321,b67e1a33883c1fcb390fcf13f049a8d774c6edcf6a3278beeff8fe8ac52a56be,04c3a198980e864272d32b9d11f4570cf6c18ef645c9af84783ee3191620623c,diagnostic,19,16,15,0.2,3,13,5,2
867,b5c510a9057d7253f27b6a9d7ad850d2167980b12fd0705e8e2249e0fd978728,04dfe220890773d9fbdd1a19a9030d1c8b8266c4dd408fb81cc97ec33d20298e,diagnostic,27,26,27,0.25925925925925924,7,21,7,0
405,a742b8f1405b1b112ef23dfd0ace817ef08a5d817e67023eaa10deb0d8df4e4b,04f117598cb7c653901db9785b8fb2b23e607860e2c7ad183fd922a7e74ffa5b,diagnostic,28,20,21,0.3333333333333333,7,15,8,1
2776,c3157a46320de1bdd221213a41900c3c0c9e9fc246a68e738f394b5fefc4dd17,04fa1a8669a60207b31518c98d7af9528744f217c2e76d01a185388e03f74f6f,diagnostic,17,25,27,0.14814814814814814,4,24,4,0
3951,8b618817194c32ee3db53eb8e620d87e7808996da75192193d48bfec608f80d7,04fdc4bd4c77ec7337b14b5953abf0af80b72f661a7339c8775d38026dfc455e,diagnostic,33,32,34,0.17647058823529413,6,29,6,0
6599,a96a6e7abb05a465eeeb4bfb1c3bd8be6c516fb941f6276fcef167d3a834fd0a,0509d22f958b10a0631a001773a475de4e30569de6facb24af8bd55dbf58a2af,diagnostic,17,13,17,0.47058823529411764,8,10,8,0
3141,81a09b6c48b3501fabac95461547066d98915e2a52c60a8c661ba3dcfff711c2,0518cff4f48411e12b74c917cd73e915acfb980b11bbbc62e06db95c067579ae,diagnostic,31,31,32,0.28125,9,24,9,0
5903,f1f2340bc37ec9e45a8738bc66c755c934230b2090d2d3903a5c8bb900e0acba,05214b8f2a5cfbab315147d16dd0669550b54cc0b86f2402c1c0c3bd7f1bb7bd,diagnostic,22,28,40,0.625,25,16,27,2
3556,7ea417c0c1d074f5dff86087f1e4167540af0a4d85f92be3d07d3c73208bd7b4,05343ddb503260297270aaa4f797e89c6af9124fa94a656589b3c7b407779162,diagnostic,33,22,22,0.0,0,23,0,0
6535,6fbcd84ea56bffb2ea38014e8addf9374aae0f5b804035c7e9384df95442635a,053e9bd1072fbe94f6b8cf477d8dc474f3cfc3735e1a4be0e43dadc4d944e5b5,diagnostic,26,16,27,0.5925925925925926,16,12,16,0
4909,ec48944c48accab45ed833c1226463c997dcb70171c24373f4550d7456bd2842,054090697bd0ec64cac5e2a3b3cff73745fbaf8b220052a0f450280369cfaf9f,diagnostic,23,30,30,0.0,0,31,0,0
3077,ab6a1cc94eda92a7fa8f981e24986aa144a1731ef7e49d1c594765c4f543f19b,0553d3721ed78796fe7f7d3bd4266f63c7339edaa9c27d50a871b3e17581a91d,diagnostic,21,27,47,0.5957446808510638,28,20,28,0
4589,6b57e4ddaf7e839f0167541070fd3d5a59e3c6bfd082c8862414788feb9d8b9e,0555a783a86d10ea7b4b77db1160dd068f2f4744e1c4c5245e223da8cd4ea367,diagnostic,18,18,20,0.5,10,11,10,0
5789,8c63e731175f940707b39735c837f8d26aa6788e43e222ae51abb58903539431,055727d3b3b1aed0b3738130e2b5279ace1bf135ffc26a8a994f9130ee33c4cc,diagnostic,13,11,11,0.09090909090909091,1,11,1,0
3784,ded1b6e8c577cd1d1657f9f283390215e5179d3b1eeb6764d4c3051f3a05b7c3,055d7ce6820a671e0d2cffd001aaeffb8edff41cf965ad4f7b0c0792238cf927,diagnostic,16,19,26,0.5384615384615384,14,13,15,1
6973,b0ad66ceb7f50b10a8d0365fb868b6819dd4a78fecdd79cc87a035fc47fdc8ab,056cdd402799da7875e813c1fc1bce2b7cdf3914f5c417a0bd380fd6ce068e7f,diagnostic,32,52,53,0.1320754716981132,7,47,7,0
3699,d53f1ffb2e90ee7b29cf7cb3adf600ed378d4f4507520425ee29eb573f606c37,0577058540f6e6c607d2876f8a0a2d96ed62ed5e8ea57d4df39c6e9d7dec5459,diagnostic,17,14,13,0.38461538461538464,5,9,6,1
3368,db8a0b293c6dedce5bf6cbf1bc64af19a6ffc2b412620a3287de9227a4cb854a,0578a9efbbd3c192a5c24e07e9a53c9edbecc5fa6df07541998a20cedce61a89,diagnostic,15,14,13,0.23076923076923078,3,11,4,1
5225,e52b04ee7816ef3a4ebc1cfbd51a2c77b314b562da54aa381e788cb0de1cd387,058293836ddbf9f172c56a01140918b676426271e00ee9426a3998612e8d12d5,diagnostic,28,34,41,0.4634146341463415,19,23,20,1
2890,17a50bf2f3d7736be422dc4da11248773e445b87d0a92cf2ced8802d6e1e291b,05889dc3033b9731d20ff49e92a88d1906eddc4d107b6c0542363f5c4c7c5a4e,diagnostic,15,22,30,0.4,12,19,12,0
1347,12f57389bf81889e8dfe26cb4781f3305803f6efa04b0e04a00535507c7df7a7,05c150fea90fe066e7a27e218010e0a868e250b0fa3036e23025f294d10926fd,diagnostic,24,34,36,0.1388888888888889,5,32,5,0
4307,f7e1acf78f45fd7a73cfa4bf662244212f7b882276006799e8ead2b5526854a5,05d04dfc356b7f37158d9ca00758fc04b9e67382805b15e738840eb6c9795134,diagnostic,19,12,14,0.42857142857142855,6,9,6,0
3250,cd978d51480ab0c9158c045928fec1f5dfbb49e1a557924657606cc5f04c654d,05ddf8ebfc3f001a196d15d0ee21feafb0656c0f03fe7760e64e698c3de3a9b6,diagnostic,25,27,24,0.2916666666666667,7,18,11,4
5484,fd141504f81ff33778ff2cbed278ca28874b9a264f6a1870a4a3fc7350119305,05e5a2dec1b5d707f2f81e953168ea2b1d4fe9f9dd5c906806934a9bd0af37c7,diagnostic,19,28,39,0.5128205128205128,20,20,20,0
907,69c8b507e79d281f95aab9a26e16d79d6398fad204381270767bbd99fe6e532a,05e82a186f59a57672b40f0ca2c8eb196e68ac763de1c9315893a259bfcd5daf,diagnostic,15,14,13,0.23076923076923078,3,11,4,1
2587,4d2ab02b0c80b50adfc005237242a0c4f8685059a92f3a9f715ec3eb41165369,05ea542fee577fa831ae5310f8838a75be24520ad07099895aafb894d844ab8b,diagnostic,26,33,57,0.5964912280701754,34,24,34,0
4227,1d063bcb1db70280643ab9efda2371ade8d60a4853083fea3edf995e80d75680,05f5dd427ce669cf69269433d1db83500972d362ee57e60cf650b6fccdf72667,diagnostic,28,27,27,0.0,0,28,0,0
3888,33066d1189d780bcdefa151f78cdecbec0fff599a5691a1a4699de2699f47cab,05fa4dc56bc89793dbf7426b2308db89e3409df593c3b318991a083dac213c4c,diagnostic,13,12,14,0.5714285714285714,8,7,8,0
5289,b2f62f0f8097d987b86af470c412e071d895cdb7efce180c36154a36ae3f5c06,05fe443346fd67b72400beba749f23e8cb36c6b1d86995b669d1b35e6c9b69be,diagnostic,33,34,36,0.25,9,28,9,0
4397,db6c9ade913cbbc138c17fc6c7a43c15865c2e2838f7874c6729adaf29055761,05ff5464405ac47ea5c3730d442ec5e51f0ab108e023ad099f339a91aea8bd0d,diagnostic,20,12,21,0.42857142857142855,9,13,9,0
6558,23538cb813679faedef3532292f3d52ece041e7e0097c616dbfadfee8d4696db,0604c7383e96969db02d796cff26d2e114e602cbe87303ff65f7802a94b41cee,diagnostic,16,19,27,0.5925925925925926,16,12,16,0
4894,e43b2d72980e32717dd488ea5a380b4f103bb2eba699e51f67529d3844a786fa,061174061d1fee7e5d266d167b014225dcb31824fbf041bcf538eff1734b9471,diagnostic,19,26,25,0.2,5,21,9,4
4302,7d3945e9c1733afe805b8b2d4efaa1e34051bd9ea9065972bfede8d3bac53fa1,061e555b9a66d6ff879e5210764c985f468ee9f7dbd3f15e30bcb9e180d15d76,diagnostic,14,14,21,0.8095238095238095,17,5,18,1
3407,e59093ef57109bf8b99bd663b5ee3315fd6c98dd9ce912751bc7168efcd5f205,06287d003394e1002f33d239d48fd0ce193296731f078938bbbc3b27fd54e83a,diagnostic,32,29,31,0.2903225806451613,9,23,10,1
6327,da15e48da9aad48cb71bdb547fd4b1fec0b19610587f6e9a12d020d5df2c07dc,0634cd0a38ed4cd3018e6a84e10bb60a5e03e8671a2d7b769f92411bfb777b62,diagnostic,25,29,24,0.25,6,19,11,5
2494,5fb6cf9336bc24542a4c7d5fadbfd8f18be015b8ffb1689bbb821af875c449ec,06443ff1de8398ee13fc67af53192484e4a3636751d14340a0e29c3997f6fc0b,diagnostic,13,15,28,0.5,14,15,14,0
5927,9ddde04a2689f09c5e15415790b62f745f1aa7b7d8cd61cf6a7d923cb5947eaa,0644e0ba5ade6f95ec818b2afa301b519b8b2ca91db16f9c7da8cbc99b705e85,diagnostic,21,26,22,0.3181818181818182,7,16,11,4
1105,9a36a553e481f23ff10a80798aa71b9dca027bc698220ef1ba4517ec1a45dff6,06470c5c3b5fb5c3cc15bd43b93418a7515777ca115edc38316f632185a06e5c,diagnostic,22,17,20,0.45,9,12,9,0
2163,fbd8106c09e7bc6eb71969e806d0f1f512ac57ba0579b87494fdc7b77b99e7f6,064b560cf1541644bcca1eadb5bcc607064ec51339ec97832e922b07418e7944,diagnostic,22,20,18,0.3888888888888889,7,12,9,2
2567,d5fdd3b05ac723cd13c0183cb38b8556a6463a3e7621326b928452e8f0728e40,064cc5b69aca69e82288540f4d0f7d9a4cfa4aee039b094a461346cdcdb9f93c,diagnostic,28,42,35,0.0,0,36,7,7
2900,c3635c3180bbbaef8c2d6c05f15ad8e23fce26ff8b2f4be837b4ea8b19cc821d,06530f1e8be3023c5d3cee63ce58c32854503eb758b27689086809bbe57c0ef6,diagnostic,7,9,9,0.0,0,10,0,0
321,976335783ddc9ec53a2d88d57909cb8730129056af734b684ecd2264f7bc3dda,06559a2df2771784631d01fc82d443c36615d22be223576cb89ca5312eefd2b3,diagnostic,32,49,53,0.2641509433962264,14,40,16,2
6588,3c03898aa9925ad9c421b7282fe56608d2c38d2019cfc70453145e9606e411f8,065b49a224e6ff2045bd379d1b9332a8d6668f64d3cdf32f8d1ed81c4e91d2f6,diagnostic,32,37,42,0.21428571428571427,9,34,10,1
2617,6a071ebbdadf21ed595911af5c89cec9ad59a51586da2684f5295350e31f180f,06642998be3ec2ace6ee3cdfbd052a723149a5b3cebd31e531d018edb7bd9b54,diagnostic,12,11,12,0.4166666666666667,5,8,5,0
3529,c2ef60b9ecd5890594b8750eb5c464f2800bbf7426adf46e9b952a1795cb9cdb,0669239d248d34ba7240d006af1fdb184f72686ca397b8bf5be930f72a3813b1,diagnostic,13,25,26,0.38461538461538464,10,17,12,2
6350,4a4bacfeb5d87a8677c11f2d67e05c506db515390be96d346e2ec2abecf91dea,067594a3d306c9c33d1d743eeefcb483848a39c96d0e620eb6952fd044173684,diagnostic,33,22,25,0.44,11,15,11,0
1797,8a0424e840555e08dd34079114b8d13c4e653f88745b0c61d572006e7086c828,067e22d1305c08a0e8ef5c0b9b555c18f750b2381ae1973e1a03e01cd998fb21,diagnostic,35,41,47,0.6170212765957447,29,19,33,4
5060,38251dd3d4fefd5a57d8b3abeccfe6d498a918b33d9c03abd6ce2aa71a8bf460,068a4aa9fd12dec532a3d2bd84299fa81bda3928720d065aadd1515010e069eb,diagnostic,36,48,49,0.40816326530612246,20,30,22,2
3146,0ad999d0cca3b853d73ea83b0ccf3f9e1745fffd418515741de5980ff030a0ab,068ec1b0e141338f1dcebf82be6449bfbd587b00fd445e242891e888323d9e88,diagnostic,18,16,15,0.13333333333333333,2,14,3,1
420,81ce430ec865a921f8084f64e3fd097aa2cba111e53b816ffe2e4b346e93eaaa,0694eaf0a6fd9106c74652c1c543c128a4495d64ab0d4516c35dd27305dc25cb,diagnostic,22,21,22,0.36363636363636365,8,15,9,1
3827,f9d1b9bafc95b35baa67ec3b829dbb2874011e39a5c3423feace6403f54052b5,0698e5e2abde08d57c479e0952acfa0ad6dafc0733ca26497d4e2ebdb7e5fb21,diagnostic,20,23,22,0.8181818181818182,18,5,19,1
4502,6d31e579b30ff873bf480b27a8150a1b974d642e583edef5b139c02599211c1c,06b56d5534cab4fbb68e7656128cdecdfb1306ab8966a471ab63830056c0bb7d,diagnostic,17,17,17,0.8235294117647058,14,4,14,0
2637,a738afe0da614fa6c993cf717f69acb0319e9f1ecb280f2418d77c1e8f635a89,06d52a4112d27eeee5d9748e78a7a2544d132630f749705505b607147a17315c,diagnostic,25,35,33,0.3333333333333333,11,23,15,4
2231,81bcd392c351cd61f8aa0d9c9e2e74bb88adfd0c01fd6a7154b57693f55454c1,06d559bd0e69857b8a184cab1dfca9b7981f056cd148e22c46dbd47895504a9d,diagnostic,17,17,20,0.4,8,13,12,4
5838,8703ade1b74ad27ee5216bff28223bd125291916c90ccabe04d4a57089df51cf,06e0da0291bafc49829018c3bfbd6f4c7546cf88e5cac5c0a524fbafd9eb68ee,diagnostic,16,12,15,0.6,9,7,9,0
6901,e4de87e9fb6b4d912509326ab8905576f6fc268c2b09f156aa97aed0698a84ed,06e762b2ffcb45885d62c12dbde7adcc3508ffd9495fa8201e84abea8d7e3135,diagnostic,15,16,16,0.0,0,17,0,0
1009,81cd5f98b25925300e8f3d23378b8ddcf3744bce1f41e62f84e7745b8a45c2e7,06f176fb0e75a1c830f03b1f79da15a47fbff5a05a42de688f7d828d26b9a667,diagnostic,31,39,31,0.5483870967741935,17,15,25,8
225,0ecd14a5e1642ba1888910ae259cf283ec34aed369517d86ea1896ef3653375e,06f562c56e3aa58f2b5643883debc91a79517b3ff4cf1007968a81815b136653,diagnostic,21,24,38,0.6578947368421053,25,14,28,3
484,ea2a6e3de8b985e45f562e47d8173d951bc0108d81b7c648e848302248eb9aed,06f84df6d85246a363d5a29cd7d2b77a6e4ec79144b258cb960aabf87ab73882,diagnostic,16,15,13,0.3076923076923077,4,10,8,4
3605,fe27e67c57d424e1f7a2602abccc85d22dc89342de9d13043f01412860fafea5,06f94dfc4d85c791764c4c9089a7597e125d04fea5bfbb13be768096e5dd6f6e,diagnostic,18,21,21,0.2857142857142857,6,16,6,0
2906,bc2bc1d2a7fd6b6fe1509c08383cba3253cda2fc81c0696263772abda68a1b63,0709e6b9f681aa3353cfe879749554d0a15ae47ade2378b2c4b3be5dd980f411,diagnostic,28,27,26,0.19230769230769232,5,22,7,2
1957,7ab1cc2b2ff61f20fcce6f2b04421e0f9906220313c01ad312fed5a57cb3aeff,0719ac91db1b0f310cb4063655b43c4312984da049196b6b1d501c5efc759d9b,diagnostic,13,18,19,0.10526315789473684,2,18,2,0
3956,875c5758c92ebbc92b830b0114abf882036773fbeb40937852b1d6972f8e49e8,0731f8fb53321b047e7b744ff86516f0238058d8efaa5b036f9243e185876630,diagnostic,22,31,33,0.21212121212121213,7,27,8,1
6072,85d0fb3f313fcf420c6c8c4dc8eb6d64fa2d5313a40aeca475983b325e933c74,0732bb55649dfe4b5cea2e0d7d5aeb0b5e19787eee479f69f5008e39642c50b4,diagnostic,17,12,12,0.16666666666666666,2,11,2,0
3137,a9966cf51633f8251b523d3c0f3bd320a3fe1fec72332c3f664d327da21ed88f,0733a0e1f0538c4fe9d4d419062bddaaf8e7b2c73e9cde8753bad359419f48f2,diagnostic,35,53,53,0.0,0,54,0,0
5038,c98e99ba24560e0d88d46dc18d8f56665c2af5f94bc7c7256859366ba3ddbc16,073ab8ffac594309bbaabf6d1e69dbbbdeca6ea9a1e067844139b16ebb8ad0d5,diagnostic,29,22,43,0.7441860465116279,32,12,32,0
3008,2913b911ba4a562e997382823ce2b6f774564085f7c9c82c28c91e02c5c36943,0740e631e980b1067797c6a1a49a8f89f090afd544d6eeec6da18fc929bacd3d,diagnostic,16,14,12,0.08333333333333333,1,12,3,2
2182,5c6c2d868a405bacb54648df37e5eb9b1f8826d52e773af8ce80d29d4c392bd2,074de29d3abe74688ee30fcc712b5c7b098ea60483946aac148b0dc255f5f18c,diagnostic,31,39,30,0.16666666666666666,5,26,14,9
4014,ae7ba5279e842a4e8d779871df56dcf4609640f6eb977300428c8cdaab145809,0758fbabc2949d67b746cd226a67484b50fcc572c16681579cac21678418a321,diagnostic,33,26,40,0.4,16,25,16,0
4806,b4d25bdc04808c3d87bb94ea3a6545353f7199bbbe3e205ae61a0510515ae672,07622d65cbbf13514269ce737fc8be79e5caede373388bd3cb24c62070b68ece,diagnostic,28,29,36,0.4444444444444444,16,21,16,0
4557,af2ad65ef1be37cd73174f20b1b57b3229c0633533efe07b54be95fe0eb3a250,076590aefdd429b84f7be923528e8be177765dc2a52c2b21b4ad53965ec4c639,diagnostic,29,31,30,0.4,12,19,15,3
6567,a62e21ef929fa909b1bd8c265b4c1c75c4a699266b2ee0b9ec6020aeabce26bc,076e67e3e45dfabd16e5a9e06d0f6d343ba4032c89afcb5b3b8e8296e6d695da,diagnostic,20,28,27,0.1111111111111111,3,25,4,1
2929,dd750d8791034e4e724933f2fbedd8b4678904fa2640b20d007f0350e0072b61,07706b2ce131bbf3e3007833e3ec2114427f8c0a7476008a85508e1a54fd2246,diagnostic,24,25,34,0.5588235294117647,19,16,19,0
4981,c542a27fc08f4602db9622e9fb0e86fd242ee61a2df822e3ceafcc41b8deb0b5,0773296c9d18f0325f64141af61343e7b9b739c09d0e971c49756ac8f974cf26,diagnostic,13,10,12,0.3333333333333333,4,9,4,0
809,4ff76993b88439e765930924e74faa7ea3679527d28409bf993e96b3838472a1,0779e82f37990ad024c91f630ac7df1f58a75b2a858a24759b8af8190379bf53,diagnostic,17,12,14,0.42857142857142855,6,9,6,0
6859,eb292049d65b3a948cdb13873fb92f132f644c8bacd01fd8e9f68faac3a5f93f,0794815193ed194c811eb495291be92e477e0f78eb7d0099e9a811b3e0a82f28,diagnostic,33,28,38,0.5,19,20,20,1
852,68a4dffccd6819e4857471c1f81be0fdb2b48a34d438ddb2ef4e4c676c466e4c,07ac2147d5196738b0717357e4ed47f37e2be454ac964f8e11f8da3b243407e9,diagnostic,15,16,17,0.23529411764705882,4,14,4,0
642,c5d2928541700149cc2295c6db6cd75a9200f85390af5b3274c4c7c07ae13027,07ae620a74ac65dfbe1810041893b97bf284d69066436b0c84540fbdfcb4232c,diagnostic,30,29,29,0.034482758620689655,1,29,1,0
5151,3f23364a2cdc66024f3ae0f9f9c6e37ac5daa3b35aeb0ccdb4e8f0fdf5b19e12,07b3048986c0134d7bfd83428425d2e606c3113c817a2e892ad6a2a83165ddc0,diagnostic,13,15,33,0.696969696969697,23,11,23,0
5606,7d1a367986b46d481ce8e03bde0281457b2aa32b73271524069db9c84e74417c,07bd7a45d84733de50ae73eed7b2fb5ff960a7cf0d0b5f78b99943138fa327ab,diagnostic,36,40,37,0.02702702702702703,1,37,4,3
1156,bcca4cfbe90d2c34747916d38b856cffc4890536c06ebd712eaa12c3e26fb530,07c284f5dd97ef471da85b2496c2297e1b9ceb23e17f2be7f9228cb9f5e9e2cd,diagnostic,25,44,42,0.35714285714285715,15,28,18,3
5893,993c64f6ddfb7837e8e3f2cb6cf23edd465a203d19bd7cebab4cc2ac13f1c394,07c9700297a96a1cc966447972f5b6c16d3c6a61c894aea280e2ea4156ea6353,diagnostic,29,43,71,0.43661971830985913,31,41,31,0
558,5bcf8146fa937efae3f64cc080fa22fc8c3ca4a7be9808e78a2567d1b56c0dc8,07c9cc1c1cffa0cd31c18c647f48fceacb202351b4df06004a3842d24bcbc003,diagnostic,20,26,26,0.19230769230769232,5,22,6,1
613,727eeea44ba2d570fdac30efc7c15a4a75a7046314bc1831c7fe319f6a3202ae,07d7e638801e5cdf393a6fa71483b42c6fd140943ece505ba27ac0d47f9723d1,diagnostic,20,22,26,0.34615384615384615,9,18,12,3
5331,1051fb2ec813e5c3d6017dbf283b1ec042bba8560a0ba2621d328cc5a58ce4af,07da711802b7184d22c8dd0aafe231f7a22ef29bf76ff6aebea0dc5508a7ac7d,diagnostic,21,22,46,0.7608695652173914,35,12,35,0
3619,65b105f214ca3d4970d0ad9554d5937685b7f53aef0da33bf40db1a854e54178,07dbfe44ecfe4003aa07da288f7842e014693d376008e0e27d2925dab281f651,diagnostic,24,31,30,0.4,12,19,14,2
1458,aea6eb2ac893b034f0eb80c31ba5495773cef28231f4af3c62ef8e38c7a9c0be,07e046c15f2d6554ce1f8dad4d23c8247209eae61e78958346770175c60d425c,diagnostic,25,22,26,0.5,13,14,13,0
6735,f7aa5aaeb33ecee508b7ab478416186d9b58a9a634e2ae5aeeafcfc16748d956,07ed7223331fcde7df38341fad5988c7d8f08348a649cb3e91eae452a2581d15,diagnostic,25,20,22,0.22727272727272727,5,18,5,0
6841,6d07aafe0acfcf1c05db85ff11ae44d78a6c48fbe6f51b28ebdf47aea86a8da9,07f71811a10aeeda87920bde2e02b201b86dcc09cce8e89a9727c26537bb4e18,diagnostic,23,24,24,0.08333333333333333,2,23,3,1
2183,33e4f6bf7ebe9274aee480d5bab258bba74faf9b0abeda4d59fcde759c2845c2,08110e7cdb8fb0ab756449292e3ba4dba08a04d750d5b222641c31f3096f009d,diagnostic,22,23,23,0.0,0,24,0,0
2230,dbdad6ca3b5fd46ac841e230dc2f1fe0a39373e38a81bebb89c8843d564a0d7c,081153fcaf7e8f25353042a2c8b0626873de538a3c1ede1413fbaea1510b6d16,diagnostic,22,16,17,0.5882352941176471,10,8,10,0
3823,ca96ffe7af8767ff392b94b0e4c443042fb13f874f85666622a0461f88b56240,0819221e323a195957d81a92685a5c927902520f8c1a5e7c16077ed556d62baf,diagnostic,11,13,15,0.4,6,10,9,3
397,d1f814ee510ef248941ffceb6905e9b5c0461e0fc3e15563efd8c7794ac62999,081d263857f2608f731148c4aa0b10ee671bb5776dbce16323a976d0481ffa35,diagnostic,23,20,19,0.5263157894736842,10,10,11,1
6344,54d6c78fb4586810ec36e79b76f1cf096762db51fe83d2576dc95e2263d6ab19,08235b8e642439281a059c759d60d82231c671371e5477cbcc9b344cb834f404,diagnostic,27,30,50,0.64,32,19,32,0
739,8746f4271cc8c4a30278998d64e1961efa300be5e8c02bcbdc844898ebb4266a,0828b57f8af1c69707b6306b399a1bb556fa3672a6f54c360ec34c1a6f8cda5b,diagnostic,20,21,21,0.09523809523809523,2,20,2,0
2303,548307f9307ce5c8f28f6b958850d65f54afa40cafaacc1710514a2842f6148f,0833ef36c3e947e7da44f9aab23b46c2c43c49d7e2cf901450e2df42a96270ef,diagnostic,31,34,36,0.3055555555555556,11,26,11,0
2000,8b08d781730d5c0e1ade83070bed8eca0f787523ebb1c2f4fd907f3b8e420289,0848f8dfb115ede798106bc541f1d0571093920d25405f0d0ff43e7c5f235d98,diagnostic,20,23,25,0.2,5,21,6,1
6221,e7d5a5dce446e0221555fe55e0a3a7c74de7ef17f571dfe938dea5788c62f920,084f5ddd26b639a19fe85d9c65b2fb60aad65ac7fc0a3adb7de6fa63665490df,diagnostic,26,31,30,0.8,24,7,25,1
240,a49eb5ab100925437ac2e490beb099854db7e8563d9c8712c1fb4f0cd98c813e,0853c3cb85d834306598659501d7f181b378d45b92361bb95dc309d488b00e39,diagnostic,29,24,22,0.45454545454545453,10,13,12,2
6788,9d3420f776c342e272534a0c6d5da18d66bffab86daeb6a1159c48335a613e71,085a62099dda62ab88f508c2bada36e27e52df3523dc7984a4348f60b3fec235,diagnostic,16,14,16,0.375,6,11,7,1
2516,d788ef28043f8c5e951c9264203e5643713c9c119d619417399bf1b2bba0a66e,0863e504351d259b71f45098fce9bd6b62fef0784494872ed2e71598c3074ba7,diagnostic,22,19,19,0.05263157894736842,1,19,1,0
