split,mechanism,alpha,method,replicate,squared_error
diagnostic,length,0.7000000000000001,unweighted,313,0.00014178989966395848
diagnostic,length,0.7000000000000001,unweighted,314,0.00013384613366895334
diagnostic,length,0.7000000000000001,unweighted,315,0.00012859823394972554
diagnostic,length,0.7000000000000001,unweighted,316,9.315457889820628e-05
diagnostic,length,0.7000000000000001,unweighted,317,0.0001436840709299754
diagnostic,length,0.7000000000000001,unweighted,318,0.0001274804027679144
diagnostic,length,0.7000000000000001,unweighted,319,0.00011642079338151316
diagnostic,length,0.7000000000000001,unweighted,320,0.00011367019675482658
diagnostic,length,0.7000000000000001,unweighted,321,0.00010427750200381653
diagnostic,length,0.7000000000000001,unweighted,322,0.0001354576086635575
diagnostic,length,0.7000000000000001,unweighted,323,0.00013640383571265742
diagnostic,length,0.7000000000000001,unweighted,324,0.00011222021417701554
diagnostic,length,0.7000000000000001,unweighted,325,0.00010062609622916646
diagnostic,length,0.7000000000000001,unweighted,326,0.00010537306363627314
diagnostic,length,0.7000000000000001,unweighted,327,0.00012464204569645162
diagnostic,length,0.7000000000000001,unweighted,328,0.0001060785822048763
diagnostic,length,0.7000000000000001,unweighted,329,0.00014126820483287446
diagnostic,length,0.7000000000000001,unweighted,330,0.0001224422679066485
diagnostic,length,0.7000000000000001,unweighted,331,0.00012604519748618176
diagnostic,length,0.7000000000000001,unweighted,332,0.00010471018986066269
diagnostic,length,0.7000000000000001,unweighted,333,0.00014905826286321262
diagnostic,length,0.7000000000000001,unweighted,334,0.00011482459048639366
diagnostic,length,0.7000000000000001,unweighted,335,0.00011589619870226565
diagnostic,length,0.7000000000000001,unweighted,336,0.00012957972283222875
diagnostic,length,0.7000000000000001,unweighted,337,0.00012995597018822363
diagnostic,length,0.7000000000000001,unweighted,338,0.00010635263117923191
diagnostic,length,0.7000000000000001,unweighted,339,9.408056451986992e-05
diagnostic,length,0.7000000000000001,unweighted,340,0.00010834637047380384
diagnostic,length,0.7000000000000001,unweighted,341,0.00010737053379251775
diagnostic,length,0.7000000000000001,unweighted,342,0.00011542977208343767
diagnostic,length,0.7000000000000001,unweighted,343,0.00010270707981626531
diagnostic,length,0.7000000000000001,unweighted,344,0.00011883507264749422
diagnostic,length,0.7000000000000001,unweighted,345,0.00012258768477171655
diagnostic,length,0.7000000000000001,unweighted,346,0.00013256478336690772
diagnostic,length,0.7000000000000001,unweighted,347,0.00010187322248982056
diagnostic,length,0.7000000000000001,unweighted,348,0.00012515749925329486
diagnostic,length,0.7000000000000001,unweighted,349,0.00013332134250318092
diagnostic,length,0.7000000000000001,unweighted,350,0.00010391253204043244
diagnostic,length,0.7000000000000001,unweighted,351,0.0001253579554122162
diagnostic,length,0.7000000000000001,unweighted,352,0.00010860485557438301
diagnostic,length,0.7000000000000001,unweighted,353,0.00012053153952012113
diagnostic,length,0.7000000000000001,unweighted,354,9.334349954896455e-05
diagnostic,length,0.7000000000000001,unweighted,355,0.00010584323398384892
diagnostic,length,0.7000000000000001,unweighted,356,0.00011413818433955733
diagnostic,length,0.7000000000000001,unweighted,357,0.00011678112483175528
diagnostic,length,0.7000000000000001,unweighted,358,0.00011791834544024515
diagnostic,length,0.7000000000000001,unweighted,359,0.00010996826542219158
diagnostic,length,0.7000000000000001,unweighted,360,0.00014569176592045112
diagnostic,length,0.7000000000000001,unweighted,361,0.00014575088414905062
diagnostic,length,0.7000000000000001,unweighted,362,0.00012011392345589891
diagnostic,length,0.7000000000000001,unweighted,363,0.0001346488814849248
diagnostic,length,0.7000000000000001,unweighted,364,9.017503935889446e-05
diagnostic,length,0.7000000000000001,unweighted,365,9.807852193292435e-05
diagnostic,length,0.7000000000000001,unweighted,366,0.0001130597577113818
diagnostic,length,0.7000000000000001,unweighted,367,0.00015070424254187597
diagnostic,length,0.7000000000000001,unweighted,368,0.00012116426353813974
diagnostic,length,0.7000000000000001,unweighted,369,9.66480231162187e-05
diagnostic,length,0.7000000000000001,unweighted,370,0.00010979374737732142
diagnostic,length,0.7000000000000001,unweighted,371,0.00015650673351139647
diagnostic,length,0.7000000000000001,unweighted,372,0.00014210843839021313
diagnostic,length,0.7000000000000001,unweighted,373,0.0001257424531773536
diagnostic,length,0.7000000000000001,unweighted,374,8.468661203151677e-05
diagnostic,length,0.7000000000000001,unweighted,375,0.00011000654422809329
diagnostic,length,0.7000000000000001,unweighted,376,9.267549163208442e-05
diagnostic,length,0.7000000000000001,unweighted,377,0.0001282959066842086
diagnostic,length,0.7000000000000001,unweighted,378,0.0001291716259426004
diagnostic,length,0.7000000000000001,unweighted,379,0.00011066695792547125
diagnostic,length,0.7000000000000001,unweighted,380,0.00010502677104240129
diagnostic,length,0.7000000000000001,unweighted,381,9.229532257083544e-05
diagnostic,length,0.7000000000000001,unweighted,382,0.00011528956114390456
diagnostic,length,0.7000000000000001,unweighted,383,0.00013077531608753938
diagnostic,length,0.7000000000000001,unweighted,384,0.00011722985883124616
diagnostic,length,0.7000000000000001,unweighted,385,0.00014188190526294236
diagnostic,length,0.7000000000000001,unweighted,386,0.00012366149039123826
diagnostic,length,0.7000000000000001,unweighted,387,0.00011389093088317378
diagnostic,length,0.7000000000000001,unweighted,388,9.639792063754411e-05
diagnostic,length,0.7000000000000001,unweighted,389,0.00012369927405616864
diagnostic,length,0.7000000000000001,unweighted,390,0.00011313756591267628
diagnostic,length,0.7000000000000001,unweighted,391,0.00012917659354001558
diagnostic,length,0.7000000000000001,unweighted,392,0.00011600630043890134
diagnostic,length,0.7000000000000001,unweighted,393,0.00015536952337843378
diagnostic,length,0.7000000000000001,unweighted,394,0.00010775540886550974
diagnostic,length,0.7000000000000001,unweighted,395,8.627073862615506e-05
diagnostic,length,0.7000000000000001,unweighted,396,0.00011434375943736376
diagnostic,length,0.7000000000000001,unweighted,397,0.00017355030267943684
diagnostic,length,0.7000000000000001,unweighted,398,0.00015354531264030372
diagnostic,length,0.7000000000000001,unweighted,399,0.00011439456666747469
diagnostic,length,0.7000000000000001,unweighted,400,0.00011358264845442694
diagnostic,length,0.7000000000000001,unweighted,401,0.0001432702545264752
diagnostic,length,0.7000000000000001,unweighted,402,0.00015948525549379827
diagnostic,length,0.7000000000000001,unweighted,403,0.00013328554281224377
diagnostic,length,0.7000000000000001,unweighted,404,0.00021679765825391396
diagnostic,length,0.7000000000000001,unweighted,405,0.00012013950663698032
diagnostic,length,0.7000000000000001,unweighted,406,0.00014809456104455333
diagnostic,length,0.7000000000000001,unweighted,407,0.00010482335376375406
diagnostic,length,0.7000000000000001,unweighted,408,0.00012174393105007458
diagnostic,length,0.7000000000000001,unweighted,409,0.0001285056148364344
diagnostic,length,0.7000000000000001,unweighted,410,0.0001637755188954113
diagnostic,length,0.7000000000000001,unweighted,411,0.0001222747746741347
diagnostic,length,0.7000000000000001,unweighted,412,0.0001075402718592142
diagnostic,length,0.7000000000000001,unweighted,413,0.0001049175661783812
diagnostic,length,0.7000000000000001,unweighted,414,0.00011306971900902025
diagnostic,length,0.7000000000000001,unweighted,415,0.00010445468859953107
diagnostic,length,0.7000000000000001,unweighted,416,0.00011398006363622483
diagnostic,length,0.7000000000000001,unweighted,417,0.0001257500535039155
diagnostic,length,0.7000000000000001,unweighted,418,0.00011708414587161141
diagnostic,length,0.7000000000000001,unweighted,419,0.0001419569340045722
diagnostic,length,0.7000000000000001,unweighted,420,0.00011669088060218031
diagnostic,length,0.7000000000000001,unweighted,421,0.0001213820660369151
diagnostic,length,0.7000000000000001,unweighted,422,0.00012831643761263153
diagnostic,length,0.7000000000000001,unweighted,423,0.00010175981591540903
diagnostic,length,0.7000000000000001,unweighted,424,0.00011784120587391014
diagnostic,length,0.7000000000000001,unweighted,425,0.00013692860279864572
diagnostic,length,0.7000000000000001,unweighted,426,0.0001123846128084759
diagnostic,length,0.7000000000000001,unweighted,427,0.00015875580859978268
diagnostic,length,0.7000000000000001,unweighted,428,0.00015243781150079113
diagnostic,length,0.7000000000000001,unweighted,429,0.00012097897671585372
diagnostic,length,0.7000000000000001,unweighted,430,0.00013921329645794536
diagnostic,length,0.7000000000000001,unweighted,431,0.00014970128039320165
diagnostic,length,0.7000000000000001,unweighted,432,0.00011937913470982508
diagnostic,length,0.7000000000000001,unweighted,433,0.00012660000864576598
diagnostic,length,0.7000000000000001,unweighted,434,0.00011651772819329823
diagnostic,length,0.7000000000000001,unweighted,435,0.000130599362406123
diagnostic,length,0.7000000000000001,unweighted,436,0.00011425195533370922
diagnostic,length,0.7000000000000001,unweighted,437,0.0001319758393805657
diagnostic,length,0.7000000000000001,unweighted,438,0.00014987044492161967
diagnostic,length,0.7000000000000001,unweighted,439,0.0001163426324099641
diagnostic,length,0.7000000000000001,unweighted,440,0.00010668966047247861
diagnostic,length,0.7000000000000001,unweighted,441,0.000151950736398596
diagnostic,length,0.7000000000000001,unweighted,442,0.00011504223853927363
diagnostic,length,0.7000000000000001,unweighted,443,0.00010643076358525752
diagnostic,length,0.7000000000000001,unweighted,444,0.00011588278108027629
diagnostic,length,0.7000000000000001,unweighted,445,0.00011453467442932623
diagnostic,length,0.7000000000000001,unweighted,446,0.00010841058452135718
diagnostic,length,0.7000000000000001,unweighted,447,0.00011277378070810367
diagnostic,length,0.7000000000000001,unweighted,448,0.00011571422842116365
diagnostic,length,0.7000000000000001,unweighted,449,0.00013340131826767966
diagnostic,length,0.7000000000000001,unweighted,450,9.742511593626463e-05
diagnostic,length,0.7000000000000001,unweighted,451,0.00010696239349393725
diagnostic,length,0.7000000000000001,unweighted,452,0.0001568786764348862
diagnostic,length,0.7000000000000001,unweighted,453,0.0001460950050495948
diagnostic,length,0.7000000000000001,unweighted,454,0.00012171288250279486
diagnostic,length,0.7000000000000001,unweighted,455,0.00014551842935016848
diagnostic,length,0.7000000000000001,unweighted,456,0.00011156532693914264
diagnostic,length,0.7000000000000001,unweighted,457,9.84059072952619e-05
diagnostic,length,0.7000000000000001,unweighted,458,0.00012969834703908367
diagnostic,length,0.7000000000000001,unweighted,459,0.00013888701307791424
diagnostic,length,0.7000000000000001,unweighted,460,0.00011585652125749275
diagnostic,length,0.7000000000000001,unweighted,461,0.00011145356395085199
diagnostic,length,0.7000000000000001,unweighted,462,0.00011789969368359863
diagnostic,length,0.7000000000000001,unweighted,463,0.0001240847801835917
diagnostic,length,0.7000000000000001,unweighted,464,0.00012607417848174452
diagnostic,length,0.7000000000000001,unweighted,465,0.00011779051894708522
diagnostic,length,0.7000000000000001,unweighted,466,0.00016075125495335104
diagnostic,length,0.7000000000000001,unweighted,467,0.00010180289169244659
diagnostic,length,0.7000000000000001,unweighted,468,0.00011721559981441295
diagnostic,length,0.7000000000000001,unweighted,469,0.000159652066372531
diagnostic,length,0.7000000000000001,unweighted,470,0.00011001793155841709
diagnostic,length,0.7000000000000001,unweighted,471,0.00010816413520127612
diagnostic,length,0.7000000000000001,unweighted,472,0.00013194716396262103
diagnostic,length,0.7000000000000001,unweighted,473,0.00012063633878895314
diagnostic,length,0.7000000000000001,unweighted,474,0.00013224313784074732
diagnostic,length,0.7000000000000001,unweighted,475,0.00013571524672601832
diagnostic,length,0.7000000000000001,unweighted,476,0.00012598331904660636
diagnostic,length,0.7000000000000001,unweighted,477,9.57759168617323e-05
diagnostic,length,0.7000000000000001,unweighted,478,0.00013938592885376152
diagnostic,length,0.7000000000000001,unweighted,479,0.00012795303834147936
diagnostic,length,0.7000000000000001,unweighted,480,0.00011304280628596632
diagnostic,length,0.7000000000000001,unweighted,481,0.00011195443042825748
diagnostic,length,0.7000000000000001,unweighted,482,0.00013795062189018146
diagnostic,length,0.7000000000000001,unweighted,483,0.00012234701142224742
diagnostic,length,0.7000000000000001,unweighted,484,0.00013103170533635062
diagnostic,length,0.7000000000000001,unweighted,485,0.00012714147155229674
diagnostic,length,0.7000000000000001,unweighted,486,0.0001182263208157818
diagnostic,length,0.7000000000000001,unweighted,487,0.0001353996152753604
diagnostic,length,0.7000000000000001,unweighted,488,0.00011847793962693705
diagnostic,length,0.7000000000000001,unweighted,489,0.0001116178829982247
diagnostic,length,0.7000000000000001,unweighted,490,0.00011988800394519418
diagnostic,length,0.7000000000000001,unweighted,491,0.00014737231409460048
diagnostic,length,0.7000000000000001,unweighted,492,0.00011572114919379764
diagnostic,length,0.7000000000000001,unweighted,493,0.00011587465251470364
diagnostic,length,0.7000000000000001,unweighted,494,9.056867270429734e-05
diagnostic,length,0.7000000000000001,unweighted,495,0.00011332089486028294
diagnostic,length,0.7000000000000001,unweighted,496,0.00012492716940136966
diagnostic,length,0.7000000000000001,unweighted,497,0.00014233380845828992
diagnostic,length,0.7000000000000001,unweighted,498,0.00010620703941499062
diagnostic,length,0.7000000000000001,unweighted,499,0.00013043687319341877
diagnostic,length,0.7000000000000001,oracle_ipw,0,0.0001806052445547953
diagnostic,length,0.7000000000000001,oracle_ipw,1,0.00013866788691437333
diagnostic,length,0.7000000000000001,oracle_ipw,2,0.00013739697439899858
diagnostic,length,0.7000000000000001,oracle_ipw,3,0.0001586549667429633
diagnostic,length,0.7000000000000001,oracle_ipw,4,0.00013400933215353616
diagnostic,length,0.7000000000000001,oracle_ipw,5,0.00012615102373436595
diagnostic,length,0.7000000000000001,oracle_ipw,6,0.00016501131735883882
diagnostic,length,0.7000000000000001,oracle_ipw,7,0.00012082193660781468
diagnostic,length,0.7000000000000001,oracle_ipw,8,0.0001722746255650024
diagnostic,length,0.7000000000000001,oracle_ipw,9,0.00020436941502100712
diagnostic,length,0.7000000000000001,oracle_ipw,10,0.00012976183325514616
diagnostic,length,0.7000000000000001,oracle_ipw,11,0.0001491612357274493
diagnostic,length,0.7000000000000001,oracle_ipw,12,0.000162080282865945
diagnostic,length,0.7000000000000001,oracle_ipw,13,0.00018072927337673122
diagnostic,length,0.7000000000000001,oracle_ipw,14,0.0001445074038764517
diagnostic,length,0.7000000000000001,oracle_ipw,15,0.0001811985337464392
diagnostic,length,0.7000000000000001,oracle_ipw,16,0.00013728472678486102
diagnostic,length,0.7000000000000001,oracle_ipw,17,0.00014338315800572587
diagnostic,length,0.7000000000000001,oracle_ipw,18,0.0001315748439707301
diagnostic,length,0.7000000000000001,oracle_ipw,19,0.00012638898776569152
diagnostic,length,0.7000000000000001,oracle_ipw,20,0.00013076567217602572
diagnostic,length,0.7000000000000001,oracle_ipw,21,0.0002120749312487452
diagnostic,length,0.7000000000000001,oracle_ipw,22,9.913746870673256e-05
diagnostic,length,0.7000000000000001,oracle_ipw,23,0.00011495581015398396
diagnostic,length,0.7000000000000001,oracle_ipw,24,0.00013876836250972875
diagnostic,length,0.7000000000000001,oracle_ipw,25,0.00011727562868868799
diagnostic,length,0.7000000000000001,oracle_ipw,26,0.00010720462665507325
diagnostic,length,0.7000000000000001,oracle_ipw,27,0.00012839863474642063
diagnostic,length,0.7000000000000001,oracle_ipw,28,0.0001268550862674273
diagnostic,length,0.7000000000000001,oracle_ipw,29,0.00018890769156243155
diagnostic,length,0.7000000000000001,oracle_ipw,30,0.00016153782003686397
diagnostic,length,0.7000000000000001,oracle_ipw,31,0.00012338304336471418
diagnostic,length,0.7000000000000001,oracle_ipw,32,0.00012146567050549752
diagnostic,length,0.7000000000000001,oracle_ipw,33,0.00013837355957856058
diagnostic,length,0.7000000000000001,oracle_ipw,34,0.00014437607315258437
diagnostic,length,0.7000000000000001,oracle_ipw,35,0.00013193629861600901
diagnostic,length,0.7000000000000001,oracle_ipw,36,0.00013244111731710402
diagnostic,length,0.7000000000000001,oracle_ipw,37,0.0001239626261597261
diagnostic,length,0.7000000000000001,oracle_ipw,38,0.000125526780141663
diagnostic,length,0.7000000000000001,oracle_ipw,39,0.0001999095008795651
diagnostic,length,0.7000000000000001,oracle_ipw,40,0.0001072985781802817
diagnostic,length,0.7000000000000001,oracle_ipw,41,0.00015068909449070727
diagnostic,length,0.7000000000000001,oracle_ipw,42,0.00012018872635011725
diagnostic,length,0.7000000000000001,oracle_ipw,43,0.00011303493117947508
diagnostic,length,0.7000000000000001,oracle_ipw,44,0.00011766266848565855
diagnostic,length,0.7000000000000001,oracle_ipw,45,0.00013813994538777394
diagnostic,length,0.7000000000000001,oracle_ipw,46,0.00013854923425732295
diagnostic,length,0.7000000000000001,oracle_ipw,47,0.00011997464075968765
diagnostic,length,0.7000000000000001,oracle_ipw,48,0.00012728965444735177
diagnostic,length,0.7000000000000001,oracle_ipw,49,0.0001271222131003566
diagnostic,length,0.7000000000000001,oracle_ipw,50,0.00021288745550256138
diagnostic,length,0.7000000000000001,oracle_ipw,51,0.00012272639226663696
diagnostic,length,0.7000000000000001,oracle_ipw,52,0.00018357101337519954
diagnostic,length,0.7000000000000001,oracle_ipw,53,0.00014439337471311702
diagnostic,length,0.7000000000000001,oracle_ipw,54,0.0001514823564870457
diagnostic,length,0.7000000000000001,oracle_ipw,55,0.0001258630837631919
diagnostic,length,0.7000000000000001,oracle_ipw,56,0.00012501098506323118
diagnostic,length,0.7000000000000001,oracle_ipw,57,0.00013420649816841694
diagnostic,length,0.7000000000000001,oracle_ipw,58,0.00013110110236552318
diagnostic,length,0.7000000000000001,oracle_ipw,59,0.000173869958813127
diagnostic,length,0.7000000000000001,oracle_ipw,60,0.00011273488632879017
diagnostic,length,0.7000000000000001,oracle_ipw,61,0.00012190153769204231
diagnostic,length,0.7000000000000001,oracle_ipw,62,0.0001371992453325779
diagnostic,length,0.7000000000000001,oracle_ipw,63,0.00012650480891747168
diagnostic,length,0.7000000000000001,oracle_ipw,64,0.00015623413721159812
diagnostic,length,0.7000000000000001,oracle_ipw,65,0.0001356223874155735
diagnostic,length,0.7000000000000001,oracle_ipw,66,0.00012637602200457675
diagnostic,length,0.7000000000000001,oracle_ipw,67,0.00012138940007283186
diagnostic,length,0.7000000000000001,oracle_ipw,68,0.00012730813583253865
diagnostic,length,0.7000000000000001,oracle_ipw,69,0.0001413501948162076
diagnostic,length,0.7000000000000001,oracle_ipw,70,0.00010772998058762158
diagnostic,length,0.7000000000000001,oracle_ipw,71,0.00011982136084154427
diagnostic,length,0.7000000000000001,oracle_ipw,72,0.00013636724897289615
diagnostic,length,0.7000000000000001,oracle_ipw,73,0.00015338059375470857
diagnostic,length,0.7000000000000001,oracle_ipw,74,0.0001385293448510842
diagnostic,length,0.7000000000000001,oracle_ipw,75,0.00016552396849186407
diagnostic,length,0.7000000000000001,oracle_ipw,76,0.00013478958709688005
diagnostic,length,0.7000000000000001,oracle_ipw,77,0.0001651214977762602
diagnostic,length,0.7000000000000001,oracle_ipw,78,0.0001015964829981926
diagnostic,length,0.7000000000000001,oracle_ipw,79,0.0001462795950237928
diagnostic,length,0.7000000000000001,oracle_ipw,80,0.00014729875116031965
diagnostic,length,0.7000000000000001,oracle_ipw,81,0.00013101427257121288
diagnostic,length,0.7000000000000001,oracle_ipw,82,0.00020245010076146603
diagnostic,length,0.7000000000000001,oracle_ipw,83,0.00016206813526464936
diagnostic,length,0.7000000000000001,oracle_ipw,84,0.0001345903468820111
diagnostic,length,0.7000000000000001,oracle_ipw,85,0.00012221085136344674
diagnostic,length,0.7000000000000001,oracle_ipw,86,0.00013398581316095484
diagnostic,length,0.7000000000000001,oracle_ipw,87,0.00011945749188208181
diagnostic,length,0.7000000000000001,oracle_ipw,88,0.0001427972276345097
diagnostic,length,0.7000000000000001,oracle_ipw,89,0.00017822498538106924
diagnostic,length,0.7000000000000001,oracle_ipw,90,0.00015628279953921087
diagnostic,length,0.7000000000000001,oracle_ipw,91,0.00015304157308491652
diagnostic,length,0.7000000000000001,oracle_ipw,92,0.00012901638284238567
diagnostic,length,0.7000000000000001,oracle_ipw,93,0.0001704126813980506
diagnostic,length,0.7000000000000001,oracle_ipw,94,0.0001509667309287831
diagnostic,length,0.7000000000000001,oracle_ipw,95,0.00012049955534234561
diagnostic,length,0.7000000000000001,oracle_ipw,96,0.0001295938145217696
diagnostic,length,0.7000000000000001,oracle_ipw,97,0.00015125364680858224
diagnostic,length,0.7000000000000001,oracle_ipw,98,0.00015236926943640972
diagnostic,length,0.7000000000000001,oracle_ipw,99,0.00010611003173975928
diagnostic,length,0.7000000000000001,oracle_ipw,100,0.00014625929765074496
diagnostic,length,0.7000000000000001,oracle_ipw,101,0.00011104553499003612
diagnostic,length,0.7000000000000001,oracle_ipw,102,0.0003536606810055539
diagnostic,length,0.7000000000000001,oracle_ipw,103,0.00013566756807461628
diagnostic,length,0.7000000000000001,oracle_ipw,104,0.00013175926345027726
diagnostic,length,0.7000000000000001,oracle_ipw,105,0.00016211046258572746
diagnostic,length,0.7000000000000001,oracle_ipw,106,0.0001790279085395647
diagnostic,length,0.7000000000000001,oracle_ipw,107,0.00017050217746829272
diagnostic,length,0.7000000000000001,oracle_ipw,108,0.00011985441967696773
diagnostic,length,0.7000000000000001,oracle_ipw,109,0.00011739332633767317
diagnostic,length,0.7000000000000001,oracle_ipw,110,0.00012108029275392627
diagnostic,length,0.7000000000000001,oracle_ipw,111,0.00011211919385757985
diagnostic,length,0.7000000000000001,oracle_ipw,112,0.00014269036755185
diagnostic,length,0.7000000000000001,oracle_ipw,113,0.000165794316113835
diagnostic,length,0.7000000000000001,oracle_ipw,114,0.00013406461484432496
diagnostic,length,0.7000000000000001,oracle_ipw,115,0.00012608515782790088
diagnostic,length,0.7000000000000001,oracle_ipw,116,0.00014025789772128028
diagnostic,length,0.7000000000000001,oracle_ipw,117,0.00010934548844483821
diagnostic,length,0.7000000000000001,oracle_ipw,118,0.00011007189376920025
diagnostic,length,0.7000000000000001,oracle_ipw,119,0.0001295759285762134
diagnostic,length,0.7000000000000001,oracle_ipw,120,0.00011691065070946896
diagnostic,length,0.7000000000000001,oracle_ipw,121,0.00015609440397907755
diagnostic,length,0.7000000000000001,oracle_ipw,122,0.00012645272279203867
diagnostic,length,0.7000000000000001,oracle_ipw,123,0.00013598527452302216
diagnostic,length,0.7000000000000001,oracle_ipw,124,0.00017078242571514265
diagnostic,length,0.7000000000000001,oracle_ipw,125,0.00013326145666577006
diagnostic,length,0.7000000000000001,oracle_ipw,126,0.00010840266415349436
diagnostic,length,0.7000000000000001,oracle_ipw,127,0.0001584507478890447
diagnostic,length,0.7000000000000001,oracle_ipw,128,0.00012902873039691192
diagnostic,length,0.7000000000000001,oracle_ipw,129,0.00011229981433353648
diagnostic,length,0.7000000000000001,oracle_ipw,130,0.00016576702624094812
diagnostic,length,0.7000000000000001,oracle_ipw,131,0.00018518965288141765
diagnostic,length,0.7000000000000001,oracle_ipw,132,0.00012426516361198776
diagnostic,length,0.7000000000000001,oracle_ipw,133,0.0001892572055658242
diagnostic,length,0.7000000000000001,oracle_ipw,134,0.00019189389618923093
diagnostic,length,0.7000000000000001,oracle_ipw,135,0.00012250733593168674
diagnostic,length,0.7000000000000001,oracle_ipw,136,0.0001944306819662292
diagnostic,length,0.7000000000000001,oracle_ipw,137,0.00013794505520238975
diagnostic,length,0.7000000000000001,oracle_ipw,138,0.0001560697014636913
diagnostic,length,0.7000000000000001,oracle_ipw,139,0.00019722538682828998
diagnostic,length,0.7000000000000001,oracle_ipw,140,0.00012393195040207754
diagnostic,length,0.7000000000000001,oracle_ipw,141,0.0001255340961516948
diagnostic,length,0.7000000000000001,oracle_ipw,142,0.000139291739546716
diagnostic,length,0.7000000000000001,oracle_ipw,143,0.00013081725245607973
diagnostic,length,0.7000000000000001,oracle_ipw,144,0.00019613659452889226
diagnostic,length,0.7000000000000001,oracle_ipw,145,0.00012055974611094777
diagnostic,length,0.7000000000000001,oracle_ipw,146,0.00013116421507124837
diagnostic,length,0.7000000000000001,oracle_ipw,147,0.00013768457144557324
diagnostic,length,0.7000000000000001,oracle_ipw,148,0.0001152235950341628
diagnostic,length,0.7000000000000001,oracle_ipw,149,0.0001197731445439321
diagnostic,length,0.7000000000000001,oracle_ipw,150,0.00018178988717148777
diagnostic,length,0.7000000000000001,oracle_ipw,151,0.00014621600564948173
diagnostic,length,0.7000000000000001,oracle_ipw,152,0.00012547262650028495
diagnostic,length,0.7000000000000001,oracle_ipw,153,0.00017790880972276543
diagnostic,length,0.7000000000000001,oracle_ipw,154,0.00011842499433266021
diagnostic,length,0.7000000000000001,oracle_ipw,155,0.00011518431014945432
diagnostic,length,0.7000000000000001,oracle_ipw,156,0.0001559845185541211
diagnostic,length,0.7000000000000001,oracle_ipw,157,0.00017034658339143999
diagnostic,length,0.7000000000000001,oracle_ipw,158,0.0001408813385693177
diagnostic,length,0.7000000000000001,oracle_ipw,159,0.00014081193996450477
diagnostic,length,0.7000000000000001,oracle_ipw,160,0.00014528425940982319
diagnostic,length,0.7000000000000001,oracle_ipw,161,0.0001227550500606242
diagnostic,length,0.7000000000000001,oracle_ipw,162,0.00013624666779727236
diagnostic,length,0.7000000000000001,oracle_ipw,163,0.00012998128748755317
diagnostic,length,0.7000000000000001,oracle_ipw,164,0.00013146744769822327
diagnostic,length,0.7000000000000001,oracle_ipw,165,0.00013376141628813394
diagnostic,length,0.7000000000000001,oracle_ipw,166,0.00011610757982903134
diagnostic,length,0.7000000000000001,oracle_ipw,167,0.00011778217385070893
diagnostic,length,0.7000000000000001,oracle_ipw,168,0.00016850716035507777
diagnostic,length,0.7000000000000001,oracle_ipw,169,0.00015166285526162454
diagnostic,length,0.7000000000000001,oracle_ipw,170,0.0001805120124847248
diagnostic,length,0.7000000000000001,oracle_ipw,171,0.0001296289781999522
diagnostic,length,0.7000000000000001,oracle_ipw,172,0.000171972830759988
diagnostic,length,0.7000000000000001,oracle_ipw,173,0.0001420139171823318
diagnostic,length,0.7000000000000001,oracle_ipw,174,0.00015300985662940645
diagnostic,length,0.7000000000000001,oracle_ipw,175,0.0001027038605997367
diagnostic,length,0.7000000000000001,oracle_ipw,176,0.0001796634237693802
diagnostic,length,0.7000000000000001,oracle_ipw,177,0.00015746585375470492
diagnostic,length,0.7000000000000001,oracle_ipw,178,0.00016593226857771298
diagnostic,length,0.7000000000000001,oracle_ipw,179,0.0001255197522629399
diagnostic,length,0.7000000000000001,oracle_ipw,180,0.00011137421941235349
diagnostic,length,0.7000000000000001,oracle_ipw,181,0.00011813059813094672
diagnostic,length,0.7000000000000001,oracle_ipw,182,0.00012520025169337868
diagnostic,length,0.7000000000000001,oracle_ipw,183,0.00014669567837652817
diagnostic,length,0.7000000000000001,oracle_ipw,184,0.00013401350826197276
diagnostic,length,0.7000000000000001,oracle_ipw,185,0.00011346029562454938
diagnostic,length,0.7000000000000001,oracle_ipw,186,0.0001343877474158865
diagnostic,length,0.7000000000000001,oracle_ipw,187,0.00013086179521384426
diagnostic,length,0.7000000000000001,oracle_ipw,188,0.00013142086387360135
diagnostic,length,0.7000000000000001,oracle_ipw,189,0.00015361716867531692
diagnostic,length,0.7000000000000001,oracle_ipw,190,0.00016177277563239563
diagnostic,length,0.7000000000000001,oracle_ipw,191,0.00014278519475030349
diagnostic,length,0.7000000000000001,oracle_ipw,192,0.00011121562410435515
diagnostic,length,0.7000000000000001,oracle_ipw,193,0.00011505463473604998
diagnostic,length,0.7000000000000001,oracle_ipw,194,0.00011659682967590015
diagnostic,length,0.7000000000000001,oracle_ipw,195,0.00011710093129709142
diagnostic,length,0.7000000000000001,oracle_ipw,196,0.00013889296882791286
diagnostic,length,0.7000000000000001,oracle_ipw,197,0.0001138080477456235
diagnostic,length,0.7000000000000001,oracle_ipw,198,0.00012400937440936415
diagnostic,length,0.7000000000000001,oracle_ipw,199,9.129886364231266e-05
diagnostic,length,0.7000000000000001,oracle_ipw,200,0.00016923940574769327
diagnostic,length,0.7000000000000001,oracle_ipw,201,0.00011775081033890732
diagnostic,length,0.7000000000000001,oracle_ipw,202,0.00014409330176387466
diagnostic,length,0.7000000000000001,oracle_ipw,203,0.00012606788560535467
diagnostic,length,0.7000000000000001,oracle_ipw,204,0.00017019007462582534
