group_id,instance_id,budget,method,successes,target_gradient_norm,expected_label_reveals,full_group_probability,coefficient_mse,gradient_mse,coefficient_bias_sq,gradient_bias_sq
a01d32d397254a450e3b2bce,dask__dask-9212,0.25,rr_model_coefficient,3,0.02414190212736789,1.9999999999999998,0.13374064597513785,11.00481795352452,0.001480442837672106,2.6996544320306754e-32,7.524591430735257e-37
a01d32d397254a450e3b2bce,dask__dask-9212,0.25,rr_model_gradient,3,0.02414190212736789,1.9999999999999998,0.08217259326032038,10.019451565249529,0.0013126041181440902,1.1838525858543743e-31,8.055560765163152e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.25,full,3,0.02414190212736789,8,1,0.0,0.0,0.0,0.0
a01d32d397254a450e3b2bce,dask__dask-9212,0.25,proxy_completion,3,0.02414190212736789,0,0,3.978634691759077,0.0005182435298743066,3.978634691759078,0.0005182435298743066
a01d32d397254a450e3b2bce,dask__dask-9212,0.25,ht_then_normalize,3,0.02414190212736789,2.0,1.52587890625e-05,5.215455543060593,0.0004480325462243559,1.0549056226581848,0.0001313809218264907
a01d32d397254a450e3b2bce,dask__dask-9212,0.25,partial_then_normalize,3,0.02414190212736789,2.0,1.52587890625e-05,4.283909483333725,0.0003623053094413924,1.2640005828138468,0.00016018252820770677
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,whole_group_cv,3,0.02414190212736789,4.0,0.5,3.978634691759077,0.0005182435298743066,1.617781153285278e-32,1.6115630588235377e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,rr_fixed,3,0.02414190212736789,3.999999999999999,0.21829521829521825,4.030103809590324,0.0006078466595428925,4.7568964993595673e-32,6.85282127172493e-37
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,rr_model_coefficient,3,0.02414190212736789,3.9999999999999996,0.2674812919502757,3.5130916308827214,0.0004810996538988996,6.477594534048038e-32,2.709076600122366e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,rr_model_gradient,3,0.02414190212736789,3.9999999999999996,0.16434518652064076,3.020408436745225,0.0003971802941348917,8.379074195938171e-32,2.9022119558068245e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,full,3,0.02414190212736789,8,1,0.0,0.0,0.0,0.0
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,proxy_completion,3,0.02414190212736789,0,0,3.978634691759077,0.0005182435298743066,3.978634691759078,0.0005182435298743066
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,ht_then_normalize,3,0.02414190212736789,4.0,0.00390625,3.518134954886303,0.0002495255919220937,0.4189328494747221,4.571909884116492e-05
a01d32d397254a450e3b2bce,dask__dask-9212,0.5,partial_then_normalize,3,0.02414190212736789,4.0,0.00390625,3.187786366010658,0.00022861194199541628,0.43975191233694033,5.3336935575568507e-05
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,whole_group_cv,3,0.02414190212736789,6.0,0.75,1.3262115639196923,0.00017274784329143552,4.6992690643048555e-32,3.044010466242029e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,rr_fixed,3,0.02414190212736789,5.999999999999999,0.42395693135935386,0.9653021256146737,0.00014678678067026483,3.5738225609631777e-32,1.659774920086282e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,rr_model_coefficient,3,0.02414190212736789,5.999999999999999,0.40122193792541355,1.0158495233354556,0.00014798525930783096,1.6081820664164633e-31,8.846379427421396e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,rr_model_gradient,3,0.02414190212736789,5.999999999999998,0.24651777978096112,0.687394060577124,9.203901946515893e-05,2.947876521127713e-32,6.547288245173755e-36
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,full,3,0.02414190212736789,8,1,0.0,0.0,0.0,0.0
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,proxy_completion,3,0.02414190212736789,0,0,3.978634691759077,0.0005182435298743066,3.978634691759078,0.0005182435298743066
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,ht_then_normalize,3,0.02414190212736789,6.0,0.1001129150390625,1.7300732430778913,0.0001125556180845205,0.10261086073017112,1.0031709495379524e-05
a01d32d397254a450e3b2bce,dask__dask-9212,0.75,partial_then_normalize,3,0.02414190212736789,6.0,0.1001129150390625,1.668378249960258,0.00010903524651566403,0.10592853852144456,1.177665986791119e-05
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,whole_group_cv,5,0.014901702463208426,2.0,0.25,13.874231736734433,0.0006893272629867872,3.0814879110195774e-32,1.0602771265541604e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,rr_fixed,5,0.014901702463208426,1.9999999999999996,0.09198423127463862,34.99596995664976,0.0019123866657757304,1.0117150739109198e-31,3.564278508965975e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,rr_model_coefficient,5,0.014901702463208426,2.0,0.13876938155610938,18.921027608308787,0.0009484145891403669,5.278251753836268e-32,9.034541824484593e-37
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,rr_model_gradient,5,0.014901702463208426,2.0,0.09912468903603323,23.245856526815004,0.001100844560955692,9.268537857363573e-32,3.903763024760909e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,full,5,0.014901702463208426,8,1,0.0,0.0,0.0,0.0
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,proxy_completion,5,0.014901702463208426,0,0,4.624743912244811,0.00022977575432892903,4.624743912244811,0.00022977575432892906
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,ht_then_normalize,5,0.014901702463208426,2.0,1.52587890625e-05,6.550602314482488,0.0003734556667814053,1.8905766492388019,7.887007019531143e-05
42fd303b05ee14348cb6fc90,dask__dask-9378,0.25,partial_then_normalize,5,0.014901702463208426,2.0,1.52587890625e-05,6.248094668021441,0.00037139290514361225,2.1240878168021724,0.00010363675637330526
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,whole_group_cv,5,0.014901702463208426,4.0,0.5,4.62474391224481,0.00022977575432892903,3.3125995043460457e-32,1.1574514321436782e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,rr_fixed,5,0.014901702463208426,3.999999999999999,0.21829521829521825,11.704272353009163,0.000636653326159424,6.775060432489723e-32,2.5627464942105145e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,rr_model_coefficient,5,0.014901702463208426,4.0,0.27753876311221876,7.148141848031989,0.00035931941740571896,7.685438489404955e-32,1.2920896196736715e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,rr_model_gradient,5,0.014901702463208426,4.0,0.19824937807206647,9.310556307285097,0.0004355344033133814,1.204097419761976e-31,2.4956828714309602e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,full,5,0.014901702463208426,8,1,0.0,0.0,0.0,0.0
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,proxy_completion,5,0.014901702463208426,0,0,4.624743912244811,0.00022977575432892903,4.624743912244811,0.00022977575432892906
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,ht_then_normalize,5,0.014901702463208426,4.0,0.00390625,4.4133283011549675,0.0002878032389645999,1.0379160989451044,3.3352361236992334e-05
42fd303b05ee14348cb6fc90,dask__dask-9378,0.5,partial_then_normalize,5,0.014901702463208426,4.0,0.00390625,4.284177132346201,0.00028173307894796475,1.0215938650423855,3.9107231228550254e-05
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,whole_group_cv,5,0.014901702463208426,6.0,0.75,1.5415813040816038,7.659191810964302e-05,1.0462614422883659e-31,3.694548205572722e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,rr_fixed,5,0.014901702463208426,5.999999999999999,0.42395693135935386,3.49087506451289,0.00019960309871190694,8.911338037990502e-32,1.6942174201416465e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,rr_model_coefficient,5,0.014901702463208426,6.0,0.41630814466832816,3.223846594606389,0.00016295436016083625,7.628488139096317e-32,3.427324803727216e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,rr_model_gradient,5,0.014901702463208426,5.999999999999999,0.33333333333333315,3.9961025905824696,0.00018341230632661475,6.548161810916602e-32,2.2946167153594495e-36
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,full,5,0.014901702463208426,8,1,0.0,0.0,0.0,0.0
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,proxy_completion,5,0.014901702463208426,0,0,4.624743912244811,0.00022977575432892903,4.624743912244811,0.00022977575432892906
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,ht_then_normalize,5,0.014901702463208426,6.0,0.1001129150390625,2.051576201025778,0.0001548632691786758,0.3140408482991548,8.930042463484874e-06
42fd303b05ee14348cb6fc90,dask__dask-9378,0.75,partial_then_normalize,5,0.014901702463208426,6.0,0.1001129150390625,2.0198640895564415,0.00015267156727515535,0.30518676121633576,1.0090927792469215e-05
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,whole_group_cv,0,0.0,2.0,0.25,1.791860799048031,0.00012063881236601733,9.62964972193618e-34,9.777452840030368e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,rr_fixed,0,0.0,1.9999999999999996,0.09198423127463862,0.7725261060562321,4.899607038840088e-05,1.4416262718484534e-33,9.308489947605718e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,rr_model_coefficient,0,0.0,2.0,0.09837245949088536,0.6883072894213915,4.487651590584068e-05,6.116332206198526e-34,6.514152164439627e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,rr_model_gradient,0,0.0,2.0,0.10334576399567033,0.6163838237933834,3.8915550757619106e-05,7.824090399073146e-34,2.498244747448902e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,full,0,0.0,8,1,0.0,0.0,0.0,0.0
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,proxy_completion,0,0.0,0,0,0.5972869330160102,4.021293745533912e-05,0.5972869330160103,4.021293745533912e-05
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,ht_then_normalize,0,0.0,2.0,1.52587890625e-05,8.0,0.0008112587138789862,3.7333950061172523,7.966134895644528e-05
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.25,partial_then_normalize,0,0.0,2.0,1.52587890625e-05,7.9998779296875,0.0008586435196576247,5.844023862189633,0.0005668588797604829
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,whole_group_cv,0,0.0,4.0,0.5,0.5972869330160102,4.021293745533912e-05,9.62964972193618e-34,9.777452840030368e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,rr_fixed,0,0.0,3.999999999999999,0.21829521829521825,0.11233433546456502,7.26772763068588e-06,7.225998873374766e-34,5.112686369900109e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,rr_model_coefficient,0,0.0,4.0,0.19894174451643398,0.05165852588991139,2.851370712572903e-06,1.855212204241767e-33,1.2143340944937937e-37
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,rr_model_gradient,0,0.0,3.9999999999999996,0.22067898924385426,0.03708743355401623,1.7733279045965323e-06,1.1149328818679233e-33,3.894714518491181e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,full,0,0.0,8,1,0.0,0.0,0.0,0.0
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,proxy_completion,0,0.0,0,0,0.5972869330160102,4.021293745533912e-05,0.5972869330160103,4.021293745533912e-05
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,ht_then_normalize,0,0.0,4.0,0.00390625,8.0,0.0007769448760589878,3.749344087166109,3.809978491415306e-35
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.5,partial_then_normalize,0,0.0,4.0,0.00390625,7.96875,0.0007619097064852215,3.859358170085147,0.00023840265605758778
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,whole_group_cv,0,0.0,6.0,0.75,0.19909564433867005,1.3404312485113039e-05,5.995209268289798e-33,4.3620642683124144e-37
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,rr_fixed,0,0.0,5.999999999999999,0.42395693135935386,0.0032184971262347855,1.1291916483432219e-07,8.025335031933921e-34,7.467597817281552e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,rr_model_coefficient,0,0.0,6.0,0.4778968815485889,0.003214508692679018,1.0704022239781026e-07,1.7461263284854588e-33,2.106870362865593e-37
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,rr_model_gradient,0,0.0,6.0,0.5807386522239604,0.0034107347381754196,1.023853074896382e-07,9.03531977816043e-34,6.576292528847294e-38
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,full,0,0.0,8,1,0.0,0.0,0.0,0.0
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,proxy_completion,0,0.0,0,0,0.5972869330160102,4.021293745533912e-05,0.5972869330160103,4.021293745533912e-05
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,ht_then_normalize,0,0.0,6.0,0.1001129150390625,8.0,0.0008112587138789863,3.733395006117253,7.96613489564453e-05
52ff64f874842ba418658934,facebookresearch__hydra-1006,0.75,partial_then_normalize,0,0.0,6.0,0.1001129150390625,7.1990966796875,0.000597105876492056,1.97195026561017,3.61019858920018e-05
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,whole_group_cv,0,0.0,2.0,0.25,0.17448259980436687,1.3822641395901447e-06,1.925929944387236e-34,1.8656212650288594e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,rr_fixed,0,0.0,1.9999999999999996,0.09198423127463862,0.0917573520546533,1.4263086128493256e-06,1.5554141250080508e-34,1.27124952258999e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,rr_model_coefficient,0,0.0,1.9999999999999996,0.18004619420084858,0.10359449016599108,7.992920684883204e-07,1.128944774529725e-34,7.386589768092531e-39
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,rr_model_gradient,0,0.0,2.0,0.22502639759702842,0.14350605386133547,1.2076473316570896e-06,1.8814905769074552e-34,2.1670216182396523e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,full,0,0.0,8,1,0.0,0.0,0.0,0.0
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,proxy_completion,0,0.0,0,0,0.05816086660145562,4.607547131967148e-07,0.05816086660145563,4.6075471319671476e-07
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,ht_then_normalize,0,0.0,2.0,1.52587890625e-05,8.0,0.0003028943234179537,3.5510996164558954,1.7425218466453827e-05
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.25,partial_then_normalize,0,0.0,2.0,1.52587890625e-05,7.9998779296875,0.00026291176079378464,4.80597453601633,7.096980994145797e-05
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,whole_group_cv,0,0.0,4.0,0.5,0.05816086660145561,4.607547131967148e-07,1.925929944387236e-34,1.8656212650288594e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,rr_fixed,0,0.0,3.999999999999999,0.21829521829521825,0.022783144522359258,5.009820690942047e-07,1.0795740117951888e-34,5.6251068948379064e-39
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,rr_model_coefficient,0,0.0,3.999999999999999,0.36009238840169716,0.022716811782267733,1.6926867764580275e-07,2.384842938948257e-34,2.3383250107948728e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,rr_model_gradient,0,0.0,4.0,0.45005279519405683,0.04267259362993992,3.734463092301874e-07,3.896810382772417e-34,6.43202065169716e-39
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,full,0,0.0,8,1,0.0,0.0,0.0,0.0
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,proxy_completion,0,0.0,0,0,0.05816086660145562,4.607547131967148e-07,0.05816086660145563,4.6075471319671476e-07
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,ht_then_normalize,0,0.0,4.0,0.00390625,8.0,0.00025797458356299286,3.5715888684223285,1.1193381858398023e-36
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.5,partial_then_normalize,0,0.0,4.0,0.00390625,7.96875,0.00035956045839021986,3.368430456996876,2.471351043283258e-05
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,whole_group_cv,0,0.0,6.0,0.75,0.01938695553381854,1.535849043989049e-07,3.7916745780123706e-34,2.9147495724741294e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,rr_fixed,0,0.0,5.999999999999999,0.42395693135935386,0.005568266557882638,1.8885443327501528e-07,1.3616926559925378e-34,9.044352269290245e-39
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,rr_model_coefficient,0,0.0,5.999999999999999,0.5886121333146863,0.005871558293754835,6.108583882827015e-08,1.6024338990409423e-34,1.601294786415998e-38
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,rr_model_gradient,0,0.0,5.999999999999999,0.675079192791085,0.009061440219474767,9.537930175455354e-08,2.205402602245863e-34,7.80842882598632e-39
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,full,0,0.0,8,1,0.0,0.0,0.0,0.0
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,proxy_completion,0,0.0,0,0,0.05816086660145562,4.607547131967148e-07,0.05816086660145563,4.6075471319671476e-07
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,ht_then_normalize,0,0.0,6.0,0.1001129150390625,8.0,0.0003028943234179537,3.551099616455896,1.742521846645382e-05
c5fe137ef933ef45ec184473,facebookresearch__hydra-1661,0.75,partial_then_normalize,0,0.0,6.0,0.1001129150390625,7.1990966796875,0.00040944329129917614,2.0623325599372153,3.846734130982801e-06
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,whole_group_cv,0,0.0,2.0,0.25,8.03908873638282,3.783109785594389e-05,1.232595164407831e-32,1.58124125744306e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,rr_fixed,0,0.0,1.9999999999999996,0.09198423127463862,14.499475322938544,0.00041614329451470966,4.0444528832131953e-32,3.509451725402533e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,rr_model_coefficient,0,0.0,2.0,0.21125787438134092,7.905481209447636,5.385199286712425e-05,1.696924836937441e-32,2.590937314641275e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,rr_model_gradient,0,0.0,2.0,0.20046728166448946,7.891368764041792,6.163127914284081e-05,3.0019127593465344e-32,1.1586070853899107e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,full,0,0.0,8,1,0.0,0.0,0.0,0.0
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,proxy_completion,0,0.0,0,0,2.67969624546094,1.26103659519813e-05,2.6796962454609394,1.26103659519813e-05
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,ht_then_normalize,0,0.0,2.0,1.52587890625e-05,8.0,0.000586248699153845,2.8653910257351876,8.33874896952685e-06
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.25,partial_then_normalize,0,0.0,2.0,1.52587890625e-05,7.9998779296875,0.0005760363886082148,4.013302688742446,0.00010390836569620254
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,whole_group_cv,0,0.0,4.0,0.5,2.67969624546094,1.26103659519813e-05,3.0814879110195774e-33,3.95310314360765e-37
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,rr_fixed,0,0.0,3.999999999999999,0.21829521829521825,4.6198190455597725,0.0001607199283029299,2.4411162045108214e-32,2.7515521583248796e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,rr_model_coefficient,0,0.0,4.0,0.42251574876268183,2.612892481993349,2.0620813457571477e-05,1.312340701167615e-32,1.4859490646094527e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,rr_model_gradient,0,0.0,4.0,0.4009345633289789,2.6058362592904265,2.451045659542975e-05,2.818333995109309e-32,1.1250561385602291e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,full,0,0.0,8,1,0.0,0.0,0.0,0.0
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,proxy_completion,0,0.0,0,0,2.67969624546094,1.26103659519813e-05,2.6796962454609394,1.26103659519813e-05
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,ht_then_normalize,0,0.0,4.0,0.00390625,8.0,0.0005916901102327313,3.510731615144965,2.1779913963962987e-35
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.5,partial_then_normalize,0,0.0,4.0,0.00390625,7.96875,0.0005872785117094685,3.6010265699940103,2.796026084437433e-05
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,whole_group_cv,0,0.0,6.0,0.75,0.8932320818203132,4.203455317327101e-06,7.51112678311022e-33,4.688651802039787e-37
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,rr_fixed,0,0.0,5.999999999999999,0.42395693135935386,1.2870215674556875,5.6719895051917494e-05,1.2662989384346076e-32,2.507357281067747e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,rr_model_coefficient,0,0.0,5.999999999999999,0.6337736231440226,0.8486962395085859,9.543753654387224e-06,2.0346913837027172e-32,1.2732543720044842e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,rr_model_gradient,0,0.0,5.999999999999999,0.6014018449934683,0.8439920910399719,1.213684907962607e-05,2.134567193498378e-32,2.9698883709913107e-36
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,full,0,0.0,8,1,0.0,0.0,0.0,0.0
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,proxy_completion,0,0.0,0,0,2.67969624546094,1.26103659519813e-05,2.6796962454609394,1.26103659519813e-05
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,ht_then_normalize,0,0.0,6.0,0.1001129150390625,8.0,0.0005862486991538451,2.865391025735188,8.338748969526844e-06
174a78b7e1f73503ab4b0eea,facebookresearch__hydra-1741,0.75,partial_then_normalize,0,0.0,6.0,0.1001129150390625,7.1990966796875,0.0005344914606516682,2.24445906329124,4.353299350048981e-06
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,whole_group_cv,2,0.023183576247731496,2.0,0.25,16.570674307542685,0.001184338308843763,6.933347799794049e-33,3.28139251631085e-37
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,rr_fixed,2,0.023183576247731496,1.9999999999999996,0.09198423127463862,11.233563310876441,0.0004392348222716136,3.6726581259803156e-32,1.830563958443792e-36
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,rr_model_coefficient,2,0.023183576247731496,2.0,0.14471253817496707,9.72564742143785,0.000591210113701691,5.161929534856298e-32,3.5062938673236996e-36
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,rr_model_gradient,2,0.023183576247731496,2.0,0.14551730460377657,12.130257929314164,0.0004761881040668376,7.194448604998696e-32,1.9452128208654803e-36
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,full,2,0.023183576247731496,8,1,0.0,0.0,0.0,0.0
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,proxy_completion,2,0.023183576247731496,0,0,5.523558102514228,0.00039477943628125423,5.523558102514228,0.00039477943628125423
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,ht_then_normalize,2,0.023183576247731496,2.0,1.52587890625e-05,4.150496149595538,0.00019393021277869894,0.8550315426284523,2.819898827822532e-05
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.25,partial_then_normalize,2,0.023183576247731496,2.0,1.52587890625e-05,3.060784016399377,0.00012870058181491632,0.9785346677327037,1.590733707263607e-05
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,whole_group_cv,2,0.023183576247731496,4.0,0.5,5.523558102514228,0.00039477943628125423,1.1555579666323415e-32,8.72525886005557e-37
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,rr_fixed,2,0.023183576247731496,3.999999999999999,0.21829521829521825,2.4641940263575286,8.133386265247487e-05,7.95804503331545e-32,5.744633323774136e-36
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,rr_model_coefficient,2,0.023183576247731496,4.0,0.28942507634993414,2.1010446594618113,9.821533871021833e-05,3.000407012677259e-32,1.8490744301776817e-36
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,rr_model_gradient,2,0.023183576247731496,4.0,0.33202559846291296,2.994995197524987,9.206924809166889e-05,2.7173667809088656e-32,8.909056494152704e-37
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,full,2,0.023183576247731496,8,1,0.0,0.0,0.0,0.0
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,proxy_completion,2,0.023183576247731496,0,0,5.523558102514228,0.00039477943628125423,5.523558102514228,0.00039477943628125423
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,ht_then_normalize,2,0.023183576247731496,4.0,0.00390625,2.8060739781949753,0.00016157757491660633,0.305923026940661,1.5412267207133892e-05
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.5,partial_then_normalize,2,0.023183576247731496,4.0,0.00390625,2.563974397343606,0.00013738820001075235,0.3177562721129783,8.082994026339252e-06
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,whole_group_cv,2,0.023183576247731496,6.0,0.75,1.8411860341714092,0.00013159314542708482,3.355752372162472e-31,2.4044330601962812e-35
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,rr_fixed,2,0.023183576247731496,5.999999999999999,0.42395693135935386,0.005559171633640367,3.291556150424563e-07,1.4928687154630863e-32,8.570381338417275e-37
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,rr_model_coefficient,2,0.023183576247731496,5.999999999999999,0.4999999999999998,0.0028781824061581158,1.775665948573048e-07,1.0738214120171593e-33,1.727201204530223e-38
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,rr_model_gradient,2,0.023183576247731496,5.999999999999998,0.5533759974381881,0.4549159204143936,1.4022126110400023e-05,5.325083448773028e-32,2.5687964153076652e-36
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,full,2,0.023183576247731496,8,1,0.0,0.0,0.0,0.0
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,proxy_completion,2,0.023183576247731496,0,0,5.523558102514228,0.00039477943628125423,5.523558102514228,0.00039477943628125423
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,ht_then_normalize,2,0.023183576247731496,6.0,0.1001129150390625,1.622062580409917,0.00010064194621695139,0.08625213596604547,5.575275442523903e-06
36f40e9ff6e7143891cb9805,facebookresearch__hydra-1915,0.75,partial_then_normalize,2,0.023183576247731496,6.0,0.1001129150390625,1.5977737409013937,9.394593628952368e-05,0.08888206094612099,4.060738476839332e-06
ed15f3465bf1e7f9c456e3e2,getmoto__moto-4833,0.25,whole_group_cv,0,0.0,2.0,0.25,1.1369129435144423,5.1306345846285705e-05,2.407412430484045e-34,6.387746389675231e-39
ed15f3465bf1e7f9c456e3e2,getmoto__moto-4833,0.25,rr_fixed,0,0.0,1.9999999999999996,0.09198423127463862,0.36978664429859387,1.2675990619811332e-05,2.1800248032609815e-33,2.2931124879378913e-37
