scenario,bias_sd,assumed_beta,audit_cost,budget,policy,reps,regret_mean,regret_mcse,regret_lo,regret_hi,overlap_mean,overlap_mcse,overlap_lo,overlap_hi,mse_mean,mse_mcse,mse_lo,mse_hi,coverage_mean,coverage_mcse,coverage_lo,coverage_hi,spent_mean,spent_mcse,spent_lo,spent_hi,validation_fraction_mean,validation_fraction_mcse,validation_fraction_lo,validation_fraction_hi,regular_packets_mean,regular_packets_mcse,regular_packets_lo,regular_packets_hi,validation_packets_mean,validation_packets_mcse,validation_packets_lo,validation_packets_hi,posterior_sd_mean,posterior_sd_mcse,posterior_sd_lo,posterior_sd_hi,repeat_floor_mean,repeat_floor_mcse,repeat_floor_lo,repeat_floor_hi,regret_diff_uniform_mean,regret_diff_uniform_mcse,regret_diff_uniform_lo,regret_diff_uniform_hi,overlap_diff_uniform_mean,overlap_diff_uniform_mcse,overlap_diff_uniform_lo,overlap_diff_uniform_hi,regret_diff_ordinary_kg_mean,regret_diff_ordinary_kg_mcse,regret_diff_ordinary_kg_lo,regret_diff_ordinary_kg_hi,overlap_diff_ordinary_kg_mean,overlap_diff_ordinary_kg_mcse,overlap_diff_ordinary_kg_lo,overlap_diff_ordinary_kg_hi
biased_validation,0.35,0.35,5,120,validation_only,2000,0.20615755772989502,0.0019488838171255534,0.20233774544832894,0.2099773700114611,0.43825,0.0033965772652126253,0.4315927085601832,0.4449072914398167,0.08813204825423009,0.00044630167181810264,0.0872572969774666,0.08900679953099357,0.9412874999999999,0.0008389304643634167,0.9396431962898476,0.9429318037101523,120.0,0.0,120.0,120.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,0.2878413969423183,1.3614015316481702e-05,0.287814713472298,0.28786808041233863,0.055681508296262464,3.3930033932546815e-06,0.05567485800961169,0.05568815858291324,0.03293344940166823,0.002174145430867319,0.028672124357168285,0.03719477444616817,-0.042875,0.00393734441318181,-0.05059219504983635,-0.03515780495016366,0.05882741746253855,0.0021114962009029454,0.054688884908768776,0.06296595001630832,-0.079875,0.003937669972192305,-0.08759283314549692,-0.07215716685450309
biased_validation,0.35,0.35,5,120,two_channel_kg,2000,0.1458055757116162,0.0015748092048061902,0.14271894967019608,0.14889220175303633,0.5193125,0.0033973432108518505,0.5126537073067303,0.5259712926932696,0.08459788143316985,0.00043789522934445114,0.08373960678365472,0.08545615608268498,0.9453499999999999,0.0008140301422774637,0.9437545009211361,0.9469454990788637,120.0,0.0,120.0,120.0,0.6794583333333333,0.0014379353118012322,0.6766399801222028,0.6822766865444637,38.465,0.17255223741614784,38.126797614664355,38.80320238533565,16.307,0.03451044748322957,16.23935952293287,16.37464047706713,0.2855611087991765,3.285439311438546e-05,0.28549671418867234,0.2856255034096807,0.05753351453658558,8.031779236986784e-06,0.05751777224928109,0.057549256823890074,-0.02741853261661059,0.001647761801165359,-0.030648145746894694,-0.02418891948632649,0.0381875,0.0032425909192819718,0.031832021798207336,0.04454297820179266,-0.0015245645557402606,0.0015652752769329775,-0.004592504098528896,0.001543374987048375,0.0011875,0.0032452896055956385,-0.005173267626967451,0.007548267626967451
heavy_tails,0.35,0.35,5,120,uniform,2000,0.1716194458097582,0.001720799322415077,0.16824667913782462,0.17499221248169175,0.485875,0.0034686103581129143,0.47907652369809867,0.49267347630190134,0.07858457401410948,0.0017054885419282117,0.07524181647193019,0.08192733155628877,0.9513875,0.0007583575838530879,0.949901119135648,0.9528738808643521,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2787569918520551,1.47157823492647e-05,0.27872814891865055,0.27878583478545965,0.06125000000000001,1.9832476231040134e-19,0.06125000000000001,0.06125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02235056588307692,0.0014256257047344345,0.01955633950179743,0.02514479226435641,-0.0306875,0.0027253226623065825,-0.036029132418120904,-0.025345867581879098
heavy_tails,0.35,0.35,5,120,uniform_blind,2000,0.17319171159319696,0.0017286823921317414,0.16980349410461876,0.17657992908177517,0.4831875,0.0034856708281816025,0.4763555851767641,0.4900194148232359,0.09656388215898792,0.0038888266232274104,0.0889417819774622,0.10418598234051364,0.850875,0.0012380967770391203,0.8484483303170034,0.8533016696829967,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.22409721107996958,2.6761809415385015e-05,0.22404475793351541,0.22414966422642374,0.0,0.0,0.0,0.0,0.0015722657834387629,0.0006043453726601025,0.0003877488530249619,0.002756782713852564,-0.0026875,0.0011323365289888166,-0.0049068795968180805,-0.00046812040318191953,0.023922831666515685,0.0014338482518335847,0.02111248909292186,0.02673317424010951,-0.033375,0.0027616218903449862,-0.038787778905076176,-0.027962221094923828
heavy_tails,0.35,0.35,5,120,uncertainty,2000,0.16722540313236287,0.0017489359412269823,0.16379748868755797,0.17065331757716776,0.491375,0.003554319031740073,0.48440853469778944,0.4983414653022106,0.07660083148668081,0.0011740493367187839,0.074299694786712,0.07890196818664963,0.9511499999999998,0.0007701121907833924,0.9496405801060643,0.9526594198939353,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.27578795150856766,0.0,0.27578795150856766,0.27578795150856766,0.06125000000000002,3.103943774525223e-19,0.06125000000000002,0.06125000000000002,-0.004394042677395361,0.0012940443262840682,-0.006930369556912135,-0.0018577157978785877,0.0055,0.0023241424911479886,0.0009446807173499423,0.010055319282650056,0.01795652320568156,0.0013637100525456564,0.015283651502692074,0.020629394908671047,-0.0251875,0.0025834886062385256,-0.030251137668227512,-0.02012386233177249
heavy_tails,0.35,0.35,5,120,boundary,2000,0.1575661905768012,0.0017168938876784385,0.15420107855695148,0.16093130259665095,0.5073125,0.0036065372557847896,0.5002436869786618,0.5143813130213383,0.08884812187789815,0.0005698291388010013,0.08773125676584818,0.0899649869899481,0.9489124999999999,0.0008030487940080469,0.9473385243637442,0.9504864756362557,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.29356844787219444,6.38332493283597e-05,0.29344333470351086,0.293693561040878,0.06125000000000001,2.76320738674561e-19,0.06125000000000001,0.06125000000000001,-0.014053255232957012,0.0014845908740278649,-0.016963053346051627,-0.011143457119862397,0.0214375,0.002764983383934109,0.01601813256748915,0.026856867432510853,0.00829731065011991,0.0010570676806034942,0.006225457996137061,0.010369163304102758,-0.00925,0.0019759765919023114,-0.01312291412012853,-0.005377085879871469
heavy_tails,0.35,0.35,5,120,bias_blind_kg,2000,0.14830995977790884,0.00166877236773161,0.14503916593715488,0.1515807536186628,0.5189375,0.003603794592454917,0.5118740625987884,0.5260009374012117,0.09993318519705797,0.0008042733115473625,0.09835680950642514,0.10150956088769081,0.8538125,0.001221504076120497,0.8514183520108038,0.8562066479891961,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.24049173434315735,0.00011612374556125634,0.2402641318018573,0.2407193368844574,0.0,0.0,0.0,0.0,-0.02330948603184938,0.0014372831671129447,-0.026126561039390754,-0.02049241102430801,0.0330625,0.0027542938957756764,0.027664083964279676,0.03846091603572033,-0.000958920148772459,0.0006251240847421343,-0.0021841633548670423,0.0002663230573221242,0.002375,0.0012174957229566389,-1.1291616995012018e-05,0.0047612916169950115
heavy_tails,0.35,0.35,5,120,ordinary_kg,2000,0.14926887992668128,0.0016525088064464094,0.14602996266604631,0.15250779718731625,0.5165625,0.0035977120942387135,0.5095109842952922,0.5236140157047079,0.08670765136038662,0.0017492573182828735,0.08327910701655218,0.09013619570422106,0.948475,0.0008058997609581204,0.946895436468522,0.9500545635314779,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.28547444888591605,5.359666711635075e-05,0.28536939941836803,0.2855794983534641,0.06125000000000001,2.2848800365587905e-19,0.06125000000000001,0.06125000000000001,-0.02235056588307692,0.0014256257047344345,-0.02514479226435641,-0.01955633950179743,0.0306875,0.0027253226623065825,0.025345867581879098,0.036029132418120904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavy_tails,0.35,0.35,5,120,two_channel_uniform,2000,0.17440631652012728,0.0017442542119532997,0.17098757826469882,0.17782505477555574,0.483625,0.003420512335867232,0.47692079582170027,0.4903292041782998,0.08142503550788271,0.0008992855133441494,0.07966243590172818,0.08318763511403725,0.9526624999999999,0.0007656891907578565,0.9511617491861144,0.9541632508138853,120.0,0.0,120.0,120.0,0.8183541666666667,0.0009912051021565415,0.8164114046664399,0.8202969286668935,21.7975,0.11894461225878494,21.56436855997278,22.030631440027218,19.6405,0.02378892245175699,19.593873711994554,19.687126288005445,0.284142607681687,2.152167269686426e-05,0.2841004252032011,0.28418479016017284,0.05661873230515164,5.944420082001331e-06,0.05660708124179092,0.05663038336851236,0.0027868707103690764,0.0018657018582471374,-0.0008699049317953127,0.006443646352533465,-0.00225,0.0035116605231449846,-0.00913285462536417,0.004632854625364171,0.025137436593445996,0.0018967518178743875,0.021419803030412198,0.028855070156479794,-0.0329375,0.0036996027255691275,-0.04018872134211549,-0.02568627865788451
heavy_tails,0.35,0.35,5,120,balanced_mix,2000,0.17263801242340185,0.0017333941387047357,0.16924055991154058,0.17603546493526312,0.486375,0.003488707171197259,0.47953713394445335,0.49321286605554665,0.07917078914916115,0.000855244895924268,0.07749450915314958,0.08084706914517271,0.952325,0.0007608131214712986,0.9508338062819163,0.9538161937180837,120.0,0.0,120.0,120.0,0.483875,0.0017943501083772628,0.48035807378758055,0.48739192621241945,61.935,0.21532201300527148,61.51296885450967,62.35703114549033,11.613,0.0430644026010543,11.528593770901933,11.697406229098066,0.28023100934622314,2.041259095143653e-05,0.2801910006679583,0.28027101802448795,0.0584451833445018,1.0114518389866134e-05,0.058425358888457665,0.058465007800545934,0.0010185666136436641,0.0016668926873948894,-0.002248543053650319,0.004285676280937648,0.0005,0.0031245109672382644,-0.005624041495786998,0.006624041495786997,0.023369132496720582,0.001643194750160125,0.020148470786406737,0.026589794207034428,-0.0301875,0.003299946362423552,-0.03665539487035016,-0.023719605129649837
heavy_tails,0.35,0.35,5,120,validation_only,2000,0.1768996370772484,0.0017781959765269379,0.1734143729632556,0.1803849011912412,0.4820625,0.003427439345503951,0.47534471888281227,0.48878028111718774,0.08430941313367889,0.0010700195746193237,0.08221217476742501,0.08640665149993276,0.9522624999999999,0.0007579225027237727,0.9507769718946613,0.9537480281053385,120.0,0.0,120.0,120.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,0.28782679027566976,1.3507733185709725e-05,0.28780031511862575,0.2878532654327138,0.05567777742205876,3.364282671004338e-06,0.055671183428023595,0.05568437141609393,0.005280191267490183,0.0020394222388681023,0.0012829236793087022,0.009277458855671664,-0.0038125,0.003727493900365718,-0.011118388044716807,0.0034933880447168067,0.027630757150567106,0.0020120028090149355,0.023687231644897833,0.03157428265623638,-0.0345,0.0038586114006168696,-0.04206287834520907,-0.026937121654790938
heavy_tails,0.35,0.35,5,120,two_channel_kg,2000,0.1272877186356675,0.0014893435564294617,0.12436860526506577,0.13020683200626926,0.5571875,0.003465186492901976,0.5503957344739121,0.5639792655260878,0.08527335177826277,0.000603895867110576,0.08408971587872605,0.0864569876777995,0.9494375,0.0007798170324999884,0.9479090586163,0.9509659413837,120.0,0.0,120.0,120.0,0.6632291666666666,0.0016213120153068213,0.6600513951166653,0.666406938216668,40.4125,0.19455744183681853,40.03116741399984,40.793832586000164,15.9175,0.03891148836736371,15.841233482799968,15.993766517200033,0.286322452316211,3.6360137486493575e-05,0.28625118644673747,0.28639371818568454,0.057705133720782446,8.982777962409607e-06,0.05768752747597612,0.05772273996558877,-0.04433172717409071,0.0015685448348739753,-0.0474060750504437,-0.04125737929773772,0.0713125,0.0029548537192433176,0.0655209867102831,0.0771040132897169,-0.021981161291013792,0.00143844750034647,-0.024800518391692873,-0.01916180419033471,0.040625,0.002976394068050157,0.03479126762662169,0.04645873237337831
target_drift,0.35,0.35,5,120,uniform,2000,0.21129170376611398,0.0023599749043224398,0.206666152953642,0.21591725457858596,0.5175,0.0035379649656333543,0.5105655886673586,0.5244344113326413,0.14617033034821622,0.0007412566048036319,0.14471746740280111,0.14762319329363133,0.8493125,0.0012798149807950888,0.8468040626376416,0.8518209373623584,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2787767619712042,1.4779561437950723e-05,0.2787477940307858,0.2788057299116226,0.06125000000000001,2.0130816334965072e-19,0.06125000000000001,0.06125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054076934774886766,0.002004705507455211,0.050147711980274554,0.05800615756949898,-0.0595625,0.0028966369810134794,-0.06523990848278642,-0.05388509151721358
target_drift,0.35,0.35,5,120,uniform_blind,2000,0.21205128005137425,0.0023501817832188004,0.2074449237562654,0.2166576363464831,0.5151875,0.0035117292454033963,0.5083045106790094,0.5220704893209906,0.1384574301047034,0.0006958332045736422,0.13709359702373908,0.13982126318566773,0.7616750000000001,0.0014830743212061591,0.7587681743304361,0.7645818256695641,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2241274091356858,2.6739020061155014e-05,0.22407500065636593,0.22417981761500566,0.0,0.0,0.0,0.0,0.0007595762852602405,0.0008153310344800388,-0.0008384725423206356,0.0023576251128411166,-0.0023125,0.0011498721776299504,-0.004566249468154702,-5.875053184529718e-05,0.05483651106014701,0.002020592765231027,0.0508761492402942,0.05879687287999982,-0.061875,0.0029388663894991318,-0.0676351781234183,-0.0561148218765817
target_drift,0.35,0.35,5,120,uncertainty,2000,0.19308470310894427,0.0021986436603159062,0.1887753615347251,0.19739404468316343,0.53475,0.0035239257620426957,0.5278431055063962,0.5416568944936037,0.13929027895860188,0.0006993113229393864,0.13791962876564068,0.14066092915156309,0.8529625000000001,0.0012629343009037325,0.8504871487702288,0.8554378512297713,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.27578795150856766,0.0,0.27578795150856766,0.27578795150856766,0.06125000000000002,3.103943774525223e-19,0.06125000000000002,0.06125000000000002,-0.01820700065716975,0.0018058104504756348,-0.021746389140101994,-0.014667612174237506,0.01725,0.0025729659591439327,0.012206986720077893,0.02229301327992211,0.03586993411771702,0.0017483504480898006,0.032443167239461015,0.03929670099597303,-0.0423125,0.0026698167320185636,-0.04754534079475639,-0.037079659205243615
target_drift,0.35,0.35,5,120,boundary,2000,0.1945244664180902,0.0022738898196272453,0.1900676423716208,0.19898129046455962,0.534375,0.003573111494254718,0.5273717014712608,0.5413782985287393,0.1823295516974678,0.0009623368409126917,0.18044337148927894,0.18421573190565668,0.82775,0.0013385821420725504,0.8251263790015377,0.8303736209984622,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2931358167317753,6.381542604489352e-05,0.2930107384967273,0.2932608949668233,0.06125000000000001,2.542819623066517e-19,0.06125000000000001,0.06125000000000001,-0.016767237348023784,0.0021879872850968773,-0.02105569242681366,-0.012478782269233905,0.016875,0.00305467391121408,0.010887839134020406,0.022862160865979596,0.03730969742686299,0.001668041339289304,0.034040336401855956,0.04057905845187003,-0.0426875,0.0023786811437994234,-0.047349715041846874,-0.03802528495815313
target_drift,0.35,0.35,5,120,bias_blind_kg,2000,0.16126264127726442,0.0019794431186299535,0.1573829327647497,0.16514234978977912,0.5703125,0.003506557128198778,0.5634396480287304,0.5771853519712696,0.16140817966611537,0.0008480173542207339,0.15974606565184274,0.163070293680388,0.7530875,0.0015185249029289602,0.7501111911902593,0.7560638088097408,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2393146609504633,0.00011091571043851061,0.23909726615800383,0.23953205574292277,0.0,0.0,0.0,0.0,-0.05002906248884957,0.00200086689333183,-0.053950761599779955,-0.04610736337791919,0.0528125,0.0029348991444969937,0.04706009767678589,0.0585649023232141,0.004047872286037199,0.0008141918348171729,0.00245205628979554,0.005643688282278858,-0.00675,0.0012905624842536223,-0.0092795024691371,-0.004220497530862901
target_drift,0.35,0.35,5,120,ordinary_kg,2000,0.15721476899122724,0.0019294432097497957,0.15343306030011764,0.16099647768233685,0.5770625,0.003465450399314648,0.5702702172173433,0.5838547827826568,0.1627549317188622,0.000851793260334636,0.1610854169286063,0.1644244465091181,0.8391624999999999,0.0012970241642761937,0.8366203326380186,0.8417046673619812,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.28508414339964283,5.006073315429439e-05,0.2849860243626604,0.28518226243662526,0.06125000000000001,2.2090399527661635e-19,0.06125000000000001,0.06125000000000001,-0.054076934774886766,0.002004705507455211,-0.05800615756949898,-0.050147711980274554,0.0595625,0.0028966369810134794,0.05388509151721358,0.06523990848278642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
target_drift,0.35,0.35,5,120,two_channel_uniform,2000,0.26965368536250384,0.002657370537667677,0.2644452391086752,0.2748621316163325,0.459875,0.003538582409699556,0.45293937847698884,0.4668106215230111,0.16974749060720506,0.0008817302155911597,0.16801929938464638,0.17147568182976375,0.8291375000000001,0.0013408237024215702,0.8265094855432538,0.8317655144567464,120.0,0.0,120.0,120.0,0.8181875,0.0010124906674443682,0.816203018291809,0.820171981708191,21.8175,0.12149888009332417,21.579362195017083,22.055637804982915,19.6365,0.02429977601866483,19.588872439003417,19.684127560996586,0.28417094136352267,2.21735405878927e-05,0.2841274812239704,0.2842144015030749,0.056628828833786074,6.001929190829797e-06,0.056617065052572045,0.0566405926150001,0.05836198159638986,0.0027391602471275775,0.05299322751201981,0.06373073568075992,-0.057625,0.003697924013349145,-0.06487293106616433,-0.05037706893383568,0.11243891637127663,0.0027992177556233374,0.10695244957025489,0.11792538317229838,-0.1171875,0.003828891011123525,-0.1246921263818021,-0.1096828736181979
target_drift,0.35,0.35,5,120,balanced_mix,2000,0.23960154697190067,0.0024425858322059566,0.234814078740777,0.24438901520302433,0.4874375,0.0035013215609554635,0.4805749097405273,0.49430009025947275,0.15659801438996054,0.0008100428933765516,0.1550103303189425,0.15818569846097857,0.8403875000000001,0.0013025665094845696,0.8378344696414103,0.8429405303585898,120.0,0.0,120.0,120.0,0.4879583333333333,0.001817493526191431,0.48439604602199815,0.4915206206446685,61.445,0.21809922314297175,61.01752552263977,61.87247447736023,11.711,0.04361984462859435,11.625505104527955,11.796494895472046,0.28030155038388627,2.1019283110201853e-05,0.2802603525889903,0.28034274817878224,0.05842631846298636,1.0288851443842943e-05,0.05840615231415643,0.05844648461181629,0.028309843205786656,0.0024547871835939174,0.023498460325942577,0.033121226085630735,-0.0300625,0.003365013514809774,-0.03665792648902716,-0.023467073510972842,0.08238677798067341,0.002389543998440879,0.07770327174372929,0.08707028421761753,-0.089625,0.003393062573002766,-0.09627540264308541,-0.08297459735691458
target_drift,0.35,0.35,5,120,validation_only,2000,0.30404162239401694,0.0028162188301416218,0.29852183348693934,0.30956141130109455,0.4283125,0.0034430142456026397,0.42156419207861884,0.43506080792138113,0.18050259221164247,0.0009311121535489177,0.17867761239068658,0.18232757203259836,0.8209249999999999,0.0013599621082838976,0.8182594742677635,0.8235905257322363,120.0,0.0,120.0,120.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,0.28787108697639735,1.3901953981715958e-05,0.2878438391465932,0.28789833480620153,0.05568883730511437,3.466340886485332e-06,0.05568204327697686,0.05569563133325188,0.0927499186279029,0.003080373211037963,0.08671238713426849,0.0987874501215373,-0.0891875,0.003985750465754552,-0.09699957091287892,-0.08137542908712109,0.1468268534027897,0.0030646527006571484,0.1408201341095017,0.1528335726960777,-0.14875,0.004030101066636375,-0.15664899809060728,-0.1408510019093927
target_drift,0.35,0.35,5,120,two_channel_kg,2000,0.17610906747398894,0.00209273545541988,0.172007305981366,0.1802108289666119,0.5533125,0.003466769630031516,0.5465176315251382,0.5601073684748618,0.17465506096414174,0.0009210118644521483,0.17284987770981552,0.17646024421846795,0.8300500000000001,0.0013149337532315816,0.8274727298436662,0.832627270156334,120.0,0.0,120.0,120.0,0.6951875,0.0014286063398839524,0.6923874315738274,0.6979875684261725,36.5775,0.17143276078607425,36.24149178885929,36.91350821114071,16.6845,0.03428655215721486,16.61729835777186,16.75170164222814,0.2857318009238654,3.53479557348461e-05,0.2856625189306251,0.2858010829171057,0.05748569044823267,8.220430266604285e-06,0.05746957840491013,0.05750180249155522,-0.03518263629212505,0.0022037038988644113,-0.03950189593389929,-0.030863376650350802,0.0358125,0.0032657075948287926,0.029411713114135565,0.04221328688586443,0.01889429848276172,0.001985123250484146,0.015003456911812794,0.022785140053710646,-0.02375,0.003162944966392905,-0.029949372134130094,-0.017550627865869906
heteroscedastic,0.35,0.35,5,120,uniform,2000,0.18568180539460052,0.0017949105750412414,0.1821637806675197,0.18919983012168134,0.46525,0.00345787285659062,0.45847256920108237,0.4720274307989176,0.08212649344191154,0.0004427983598844795,0.08125860865653796,0.08299437822728513,0.9434624999999999,0.0008265536233791247,0.9418424548981768,0.945082545101823,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.27875082247116223,1.5435467421614933e-05,0.27872056895501585,0.2787810759873086,0.06125000000000001,2.043658832871064e-19,0.06125000000000001,0.06125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02476091143640983,0.0015434526693049691,0.02173574420457209,0.027786078668247567,-0.0331875,0.0028401777191952803,-0.03875424832962275,-0.027620751670377253
heteroscedastic,0.35,0.35,5,120,uniform_blind,2000,0.18660605943798078,0.0018120088582094804,0.1830545220758902,0.19015759680007135,0.462875,0.003509562038253516,0.4559962584050231,0.46975374159497685,0.1041779460231453,0.0005798264259287437,0.10304148622832496,0.10531440581796564,0.8247625,0.0013851308026844513,0.8220476436267384,0.8274773563732615,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2240814542797984,2.7938008235118244e-05,0.22402669578365755,0.22413621277593923,0.0,0.0,0.0,0.0,0.0009242540433802673,0.0006193184051739033,-0.00028961003076058314,0.0021381181175211175,-0.002375,0.001110031879220792,-0.004550662483272752,-0.00019933751672724775,0.025685165479790092,0.00156999649763771,0.02260797234442018,0.028762358615160005,-0.0355625,0.0028994851360029336,-0.041245490866565745,-0.02987950913343425
heteroscedastic,0.35,0.35,5,120,uncertainty,2000,0.17817691602480235,0.0017575282856044697,0.1747321605850176,0.1816216714645871,0.4728125,0.003495505750546128,0.4659613087289296,0.47966369127107045,0.08033550281561071,0.00042380104032375515,0.07950485277657615,0.08116615285464526,0.9428375,0.0008403026842606104,0.9411905067388492,0.9444844932611508,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.27578795150856766,0.0,0.27578795150856766,0.27578795150856766,0.06125000000000002,3.103943774525223e-19,0.06125000000000002,0.06125000000000002,-0.007504889369798178,0.0014179950767628465,-0.010284159720253358,-0.004725619019342999,0.0075625,0.002526806863085635,0.0026099585483521552,0.012515041451647845,0.01725602206661165,0.001401790767225407,0.014508512162849851,0.020003531970373446,-0.025625,0.0025623402352616294,-0.030647186861112792,-0.020602813138887205
heteroscedastic,0.35,0.35,5,120,boundary,2000,0.17284509469003514,0.0017092033112949025,0.16949505619989713,0.17619513318017316,0.483,0.003434952612442399,0.4762674928796129,0.4897325071203871,0.09295562572503073,0.0004922813011875385,0.09199075437470315,0.09392049707535831,0.9420999999999999,0.0008310853454523863,0.9404710727229133,0.9437289272770866,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2939089085397166,6.753418406084662e-05,0.2937765415389573,0.2940412755404758,0.06125000000000001,2.669436761172288e-19,0.06125000000000001,0.06125000000000001,-0.012836710704565372,0.0015630821874329534,-0.015900351791933963,-0.009773069617196784,0.01775,0.0028509266285403866,0.01216218380806084,0.023337816191939156,0.011924200731844458,0.0012245001593222979,0.009524180419572753,0.014324221044116162,-0.0154375,0.002249256015483029,-0.019846041790346738,-0.011028958209653262
heteroscedastic,0.35,0.35,5,120,bias_blind_kg,2000,0.15999339004338053,0.0016165909149212475,0.15682487185013488,0.16316190823662619,0.4999375,0.0033752648789949343,0.4933219808371699,0.50655301916283,0.10650426951245894,0.0005700452588686234,0.10538698080507643,0.10762155821984144,0.8351875,0.001304699119249678,0.8326302897262706,0.8377447102737293,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2395250893862617,0.00011645360454987737,0.23929684032134396,0.23975333845117947,0.0,0.0,0.0,0.0,-0.025688415351219986,0.0015373557290144413,-0.02870163258008829,-0.02267519812235168,0.0346875,0.0028614050292200197,0.029079146142728766,0.04029585385727124,-0.0009275039148101581,0.000663080362393698,-0.0022271414251018064,0.00037213359548149004,0.0015,0.0012561006705066372,-0.0009619573141930087,0.003961957314193009
heteroscedastic,0.35,0.35,5,120,ordinary_kg,2000,0.16092089395819067,0.001626425900231021,0.15773309919373787,0.16410868872264348,0.4984375,0.0033599970739635354,0.49185190573503146,0.5050230942649685,0.08799150120990155,0.0004658060807976278,0.0870785212915382,0.0889044811282649,0.9414874999999998,0.0008349167412727021,0.9398510631871053,0.9431239368128943,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.28516561806099455,5.140254577448232e-05,0.2850648690712766,0.2852663670507125,0.06125000000000001,2.24741391411901e-19,0.06125000000000001,0.06125000000000001,-0.02476091143640983,0.0015434526693049691,-0.027786078668247567,-0.02173574420457209,0.0331875,0.0028401777191952803,0.027620751670377253,0.03875424832962275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heteroscedastic,0.35,0.35,5,120,two_channel_uniform,2000,0.2001294923241578,0.0020077106698779793,0.19619437941119697,0.20406460523711864,0.44825,0.0035667936944305196,0.44125908435891614,0.4552409156410838,0.08820334849895917,0.00048357698079312726,0.08725553761660464,0.0891511593813137,0.9386625000000001,0.0008680155657510943,0.9369611894911279,0.9403638105088722,120.0,0.0,120.0,120.0,0.8189166666666667,0.0009885836720359518,0.8169790426694763,0.8208542906638572,21.73,0.1186300406443142,21.497485120337146,21.962514879662855,19.654,0.023726008128862837,19.607497024067428,19.700502975932572,0.2841678911576903,2.1556067371132705e-05,0.2841256412656429,0.28421014104973774,0.05662299905654721,5.9845065452379514e-06,0.056611269423718545,0.05663472868937588,0.014447686929557281,0.0020562996462580216,0.010417339622891559,0.018478034236223004,-0.017,0.0036714339451509688,-0.0241960105324959,-0.009803989467504102,0.03920859836596711,0.002082673145026318,0.035126559001715525,0.04329063773021869,-0.0501875,0.003779273094715069,-0.05759487526564154,-0.042780124734358466
